listener,listener_trial,mturk_worker,mturk_trial,level_condition,sound_heard,listener_response,mturk_response,proportion_correct,typical_source_intensity,difficulty_matched_subset,distance_matched_subset,excitation_matched_subset,proportion_judged_louder
1,1,37,37,7,opening a letter,paper,opening a letter,1,low-intensity,1,0,0,0.4
1,1,184,31,7,opening a letter,paper,opening a letter,1,low-intensity,1,0,0,0.4
1,2,27,33,7,chainsaw revving,motorcycle,chainsaw revving,1,high-intensity,1,0,1,0.8
1,2,230,35,7,chainsaw revving,motorcycle,chainsaw revving,1,high-intensity,1,0,1,0.8
1,3,19,41,6,dishes clanking,pots,dishes clanking,1,3,0,1,0,0.6
1,3,162,30,6,dishes clanking,pots,dishes clanking,1,3,0,1,0,0.6
1,4,11,50,3,ringtone,phone-ring,ringtone,1,3,0,0,0,0.4
1,4,230,36,3,ringtone,phone-ring,ringtone,1,3,0,0,0,0.4
1,5,29,20,1,cello,music,cello,1,3,0,0,0,0.8
1,5,162,19,1,cello,music,cello,1,3,0,0,0,0.8
1,6,32,23,3,car skidding,car-stopping-tires-sound,car skidding,1,high-intensity,1,0,0,0.4
1,6,171,11,3,car skidding,car-stopping-tires-sound,car skidding,1,high-intensity,1,0,0,0.4
1,7,37,47,1,chiseling,door-open,camera taking a picture,0,2,0,0,0,0.4
1,7,205,19,1,chiseling,door-open,bowling,0,2,0,0,0,0.4
1,8,27,47,4,record scratching,music,cuckoo clock,0.5,2,0,0,0,0.8
1,8,216,29,4,record scratching,music,record scratching,0.5,2,0,0,0,0.8
1,9,18,16,4,radio static,static,radio static,1,3,0,0,0,0.4
1,9,235,40,4,radio static,static,radio static,1,3,0,0,0,0.4
1,10,19,4,5,locker closing,someting-dropped,bowling,0,3,0,0,0,0.6
1,10,155,36,5,locker closing,someting-dropped,coin in a vending machine,0,3,0,0,0,0.6
1,11,33,18,5,chair rolling,chair-moving,chair rolling,1,low-intensity,1,1,1,0.6
1,11,215,18,5,chair rolling,chair-moving,chair rolling,1,low-intensity,1,1,1,0.6
1,12,14,16,2,phone vibrating,phone-ring,phone vibrating,1,low-intensity,1,0,1,0.8
1,12,214,40,2,phone vibrating,phone-ring,phone vibrating,1,low-intensity,1,0,1,0.8
1,13,20,37,7,marching,someting-heavy-being-moved,marching,0.5,3,0,1,0,0.6
1,13,235,12,7,marching,someting-heavy-being-moved,hammering metal,0.5,3,0,1,0,0.6
1,14,28,37,1,car horn,door-bell,pager beeps,0,high-intensity,0,0,0,0.4
1,14,47,15,1,car horn,door-bell,elevator door,0,high-intensity,0,0,0,0.4
1,15,1,23,3,pager beeps,phone-ring-or-alarm,pager beeps,1,3,0,0,0,1
1,15,210,21,3,pager beeps,phone-ring-or-alarm,pager beeps,1,3,0,0,0,1
1,16,14,2,5,knocking on door,hammer-on-nail,knocking on door,1,3,0,0,0,0.8
1,16,227,39,5,knocking on door,hammer-on-nail,knocking on door,1,3,0,0,0,0.8
1,17,16,35,3,slicing bread,static,drink fizzing,0,low-intensity,0,1,1,0.2
1,17,138,45,3,slicing bread,static,walking on leaves,0,low-intensity,0,1,1,0.2
1,18,4,23,1,key opening door,pen-dropped,paper cutter,0,low-intensity,0,0,1,0.4
1,18,212,37,1,key opening door,pen-dropped,camera taking a picture,0,low-intensity,0,0,1,0.4
1,19,9,39,5,clipping hair,smoething-moving-,drink fizzing,0,low-intensity,1,0,0,0.6
1,19,206,14,5,clipping hair,smoething-moving-,writing on a chalkboard,0,low-intensity,1,0,0,0.6
1,20,10,28,7,chopping food,knife-cutting,chopping food,0.5,low-intensity,0,0,1,0.6
1,20,167,1,7,chopping food,knife-cutting,tree falling,0.5,low-intensity,0,0,1,0.6
1,21,24,30,4,cartoon sound effects,tv-,cartoon sound effects,1,3,0,0,0,0.6
1,21,181,49,4,cartoon sound effects,tv-,cartoon sound effects,1,3,0,0,0,0.6
1,22,32,36,5,bicycle,someting-moving-in-circule,heart beats,0,low-intensity,0,0,0,0.4
1,22,206,23,5,bicycle,someting-moving-in-circule,coins dropping,0,low-intensity,0,0,0,0.4
1,23,15,21,2,fire alarm,watch-alarm,heart monitor,0,high-intensity,1,0,1,0.2
1,23,201,32,2,fire alarm,watch-alarm,cartoon sound effects,0,high-intensity,1,0,1,0.2
1,24,35,13,3,walking on leaves,broom,walking on leaves,0.5,2,0,1,0,0.6
1,24,166,25,3,walking on leaves,broom,wing flapping,0.5,2,0,1,0,0.6
1,25,5,37,7,boat horn,ship-horn,boat horn,0.5,high-intensity,1,0,1,0.8
1,25,48,2,7,boat horn,ship-horn,chopping food,0.5,high-intensity,1,0,1,0.8
1,26,25,11,6,crumpling paper,paper,crumpling paper,1,2,0,0,0,0.4
1,26,236,41,6,crumpling paper,paper,crumpling paper,1,2,0,0,0,0.4
1,27,33,34,7,velcro,rocks,walking on a hard surface,0,low-intensity,1,0,1,0.8
1,27,156,45,7,velcro,rocks,pool balls colliding,0,low-intensity,1,0,1,0.8
1,28,4,33,7,gunshots,gun-shots,gunshots,1,high-intensity,1,0,1,0.6
1,28,161,46,7,gunshots,gun-shots,gunshots,1,high-intensity,1,0,1,0.6
1,29,12,13,4,car crash,cars-hitting,car crash,1,high-intensity,1,0,1,0.4
1,29,49,24,4,car crash,cars-hitting,car crash,1,high-intensity,1,0,1,0.4
1,30,37,18,2,russian,person-talking,kid speaking,0.5,2,0,0,0,0.6
1,30,197,47,2,russian,person-talking,russian,0.5,2,0,0,0,0.6
1,31,14,46,2,car driving through a puddle,water-sound,water splashing,0.5,2,0,0,0,0.4
1,31,219,36,2,car driving through a puddle,water-sound,car driving through a puddle,0.5,2,0,0,0,0.4
1,32,8,10,4,orchestra tuning,music-playing,orchestra tuning,1,high-intensity,1,0,0,0.2
1,32,144,3,4,orchestra tuning,music-playing,orchestra tuning,1,high-intensity,1,0,0,0.2
1,33,14,31,2,gorilla,music,flute,0,3,0,0,0,0.6
1,33,233,43,2,gorilla,music,cartoon sound effects,0,3,0,0,0,0.6
1,34,16,37,1,zipper,nan,cymbol crash,0,low-intensity,1,0,1,0.2
1,34,209,7,1,zipper,nan,cash register,0,low-intensity,1,0,1,0.2
1,35,3,37,7,spray can shaking,toy-moving,spray can shaking,0.5,2,0,0,0,0.4
1,35,155,47,7,spray can shaking,toy-moving,camera taking a picture,0.5,2,0,0,0,0.4
1,36,19,25,5,electric bass,gitaur,electric bass,1,3,0,0,0,0.4
1,36,45,29,5,electric bass,gitaur,electric bass,1,3,0,0,0,0.4
1,37,7,27,1,popcorn popping,someting-dropping,popcorn popping,0.5,3,0,0,0,0.6
1,37,247,45,1,popcorn popping,someting-dropping,door sliding shut,0.5,3,0,0,0,0.6
1,38,11,6,3,coughing,caughing,coughing,1,3,0,1,0,0.4
1,38,193,14,3,coughing,caughing,coughing,1,3,0,1,0,0.4
1,39,8,43,2,running on sand,walking,running on sand,0.5,low-intensity,1,0,1,0.2
1,39,240,37,2,running on sand,walking,marching,0.5,low-intensity,1,0,1,0.2
1,40,30,39,7,swimming,water,swimming,1,2,0,1,0,0.4
1,40,172,4,7,swimming,water,swimming,1,2,0,1,0,0.4
1,41,31,20,7,typing,motor-sound,truck,0,low-intensity,1,1,1,0.8
1,41,189,28,7,typing,motor-sound,record scratching,0,low-intensity,1,1,1,0.8
1,42,27,4,7,oboe,classical-music,oboe,1,3,0,0,0,0.8
1,42,165,48,7,oboe,classical-music,oboe,1,3,0,0,0,0.8
1,43,17,36,6,scream,screeming,scream,1,high-intensity,0,0,1,0.4
1,43,200,45,6,scream,screeming,scream,1,high-intensity,0,0,1,0.4
1,44,12,46,2,door sliding shut,door-open-and-shut,door sliding shut,1,low-intensity,0,0,0,0.6
1,44,162,15,2,door sliding shut,door-open-and-shut,door sliding shut,1,low-intensity,0,0,0,0.6
1,45,41,23,3,shopping cart,small-objsec-moving,pinball,0,2,0,0,0,0.6
1,45,193,26,3,shopping cart,small-objsec-moving,screwing off a lid,0,2,0,0,0,0.6
1,46,24,38,3,fan,outside-noise,kid speaking,0,2,0,0,0,0.6
1,46,139,49,3,fan,outside-noise,train passing by,0,2,0,0,0,0.6
1,47,14,14,6,bowling,things-dropped,jumping rope,0,high-intensity,1,0,1,0.6
1,47,235,14,6,bowling,things-dropped,horse galloping,0,high-intensity,1,0,1,0.6
1,48,27,6,2,keys jingling,walking,water dripping,0,low-intensity,1,0,0,0.4
1,48,51,23,2,keys jingling,walking,grunting and groaning,0,low-intensity,1,0,0,0.4
1,49,37,50,4,biting and chewing,eating,biting and chewing,1,2,0,0,0,0.4
1,49,156,26,4,biting and chewing,eating,biting and chewing,1,2,0,0,0,0.4
1,50,29,13,3,walking on a hard surface,walking,walking on a hard surface,1,2,0,0,0,0.4
1,50,140,11,3,walking on a hard surface,walking,walking on a hard surface,1,2,0,0,0,0.4
1,51,3,35,1,spray can spraying,nan,darth vader,0,low-intensity,0,0,1,0.2
1,51,199,7,1,spray can spraying,nan,drinking,0,low-intensity,0,0,1,0.2
1,52,14,44,4,bassoon,keyboard-music,bassoon,0.5,3,0,0,0,0.6
1,52,164,7,4,bassoon,keyboard-music,piano,0.5,3,0,0,0,0.6
1,53,32,49,5,music box,music-box,music box,1,low-intensity,1,0,1,0.6
1,53,198,35,5,music box,music-box,music box,1,low-intensity,1,0,1,0.6
1,54,15,15,6,chicken cluck,chicken,chicken cluck,1,2,0,0,0,0.4
1,54,163,14,6,chicken cluck,chicken,chicken cluck,1,2,0,0,0,0.4
1,55,3,19,4,water boiling,something-rolling,car accelerating,0,low-intensity,1,0,1,0.8
1,55,43,2,4,water boiling,something-rolling,electric bass,0,low-intensity,1,0,1,0.8
1,56,6,12,2,breathing,bell,keys jingling,0,low-intensity,1,0,1,0.8
1,56,174,13,2,breathing,bell,heart monitor,0,low-intensity,1,0,1,0.8
1,57,29,31,6,gong,drum,gong,1,high-intensity,0,0,0,0.8
1,57,193,28,6,gong,drum,gong,1,high-intensity,0,0,0,0.8
1,58,8,40,2,crow,crows,crow,1,3,0,0,0,0.6
1,58,161,30,2,crow,crows,crow,1,3,0,0,0,0.6
1,59,42,9,4,bird song,bird,bird song,1,2,0,0,0,0.4
1,59,202,5,4,bird song,bird,bird song,1,2,0,0,0,0.4
1,60,21,2,4,slot machine,shaking,grating food,0,high-intensity,1,0,1,0.2
1,60,203,1,4,slot machine,shaking,rollerblading,0,high-intensity,1,0,1,0.2
1,61,1,7,7,gavel hits,fire-cracker,door sliding shut,0.5,3,0,0,0,0.6
1,61,153,15,7,gavel hits,fire-cracker,gavel hits,0.5,3,0,0,0,0.6
1,62,16,25,6,hawk screech,birds,hawk screech,1,3,0,0,0,0.2
1,62,198,37,6,hawk screech,birds,hawk screech,1,3,0,0,0,0.2
1,63,1,10,1,gargling,something-poured,drinking,0.5,low-intensity,1,1,0,0.4
1,63,239,19,1,gargling,something-poured,gargling,0.5,low-intensity,1,1,0,0.4
1,64,6,31,2,film reel,water,film reel,1,3,0,0,0,0.4
1,64,231,4,2,film reel,water,film reel,1,3,0,0,0,0.4
1,65,24,14,3,shuffling,cutting,shuffling,0.5,low-intensity,1,0,1,0.6
1,65,194,18,3,shuffling,cutting,violin,0.5,low-intensity,1,0,1,0.6
1,66,15,44,6,arabic,woman,bathwater,0,2,0,0,0,0.6
1,66,138,26,6,arabic,woman,humming,0,2,0,0,0,0.6
1,67,12,18,5,waves,water-wave,waves,1,3,0,0,0,0.6
1,67,199,6,5,waves,water-wave,waves,1,3,0,0,0,0.6
1,68,41,13,7,thunder,thunder,thunder,1,high-intensity,1,0,1,0.4
1,68,189,33,7,thunder,thunder,thunder,1,high-intensity,1,0,1,0.4
1,69,10,10,7,chinese,woman-speaking,chinese,1,3,0,0,0,0.6
1,69,172,19,7,chinese,woman-speaking,chinese,1,3,0,0,0,0.6
1,70,13,43,5,whale call,owl,bird song,0.5,2,0,0,0,0.6
1,70,190,26,5,whale call,owl,whale call,0.5,2,0,0,0,0.6
1,71,28,8,2,drum roll,motor,helicopter,0.5,high-intensity,1,0,1,0.6
1,71,203,37,2,drum roll,motor,drum roll,0.5,high-intensity,1,0,1,0.6
1,72,11,5,3,school bell,school-bell,school bell,1,high-intensity,0,0,1,0.4
1,72,141,17,3,school bell,school-bell,school bell,1,high-intensity,0,0,1,0.4
1,73,41,10,6,shower,water-tap,shower,0.5,3,0,1,0,0.4
1,73,184,15,6,shower,water-tap,finger tapping,0.5,3,0,1,0,0.4
1,74,29,47,7,reception desk bell,bell,reception desk bell,1,3,0,1,0,0.6
1,74,173,26,7,reception desk bell,bell,reception desk bell,1,3,0,1,0,0.6
1,75,40,20,5,cymbol crash,music-drum,cymbol crash,1,high-intensity,1,0,1,0.6
1,75,50,50,5,cymbol crash,music-drum,cymbol crash,1,high-intensity,1,0,1,0.6
1,76,21,35,7,water dripping,water-tap,water dripping,1,low-intensity,1,0,0,0.6
1,76,193,35,7,water dripping,water-tap,water dripping,1,low-intensity,1,0,0,0.6
1,77,15,30,6,drink fizzing,something-being-poure,drink fizzing,0.5,low-intensity,1,0,1,0.4
1,77,148,22,6,drink fizzing,something-being-poure,tooth brushing,0.5,low-intensity,1,0,1,0.4
1,78,3,44,1,camera turning on,paper-clip-dropped,camera turning on,1,low-intensity,1,0,1,0.4
1,78,214,48,1,camera turning on,paper-clip-dropped,camera turning on,1,low-intensity,1,0,1,0.4
1,79,3,27,2,mac startup sound,music,mac startup sound,0.5,low-intensity,1,0,1,0.8
1,79,149,36,2,mac startup sound,music,piano,0.5,low-intensity,1,0,1,0.8
1,80,32,41,4,screwing in a nail,saw,writing on a whiteboard,0,2,0,0,0,0.4
1,80,236,26,4,screwing in a nail,saw,electric drill,0,2,0,0,0,0.4
1,81,23,38,7,bees,bees,bees,1,low-intensity,1,0,0,0.4
1,81,228,6,7,bees,bees,bees,1,low-intensity,1,0,0,0.4
1,82,34,49,4,vacuum,vacume-cleaner,vacuum,1,high-intensity,1,1,1,0.6
1,82,151,23,4,vacuum,vacume-cleaner,vacuum,1,high-intensity,1,1,1,0.6
1,83,24,16,5,toy squeaks,bird,toy squeaks,0.5,3,0,0,0,0.2
1,83,213,38,5,toy squeaks,bird,turkey gobble,0.5,3,0,0,0,0.2
1,84,25,4,4,door creaking,door-opened,door creaking,0.5,2,0,0,0,0.2
1,84,202,49,4,door creaking,door-opened,elevator door,0.5,2,0,0,0,0.2
1,85,27,41,4,crowd laughing,people-laughing,crowd laughing,1,high-intensity,0,0,1,0.2
1,85,204,45,4,crowd laughing,people-laughing,crowd laughing,1,high-intensity,0,0,1,0.2
1,86,9,20,3,church bells,clock-bells,grandfather clock,0.5,high-intensity,0,0,0,0.2
1,86,244,6,3,church bells,clock-bells,church bells,0.5,high-intensity,0,0,0,0.2
1,87,36,39,4,ping pong,table-tennis,ping pong,1,3,0,1,0,0.6
1,87,191,21,4,ping pong,table-tennis,ping pong,1,3,0,1,0,0.6
1,88,19,16,6,doorbell,door-bell,doorbell,0.5,high-intensity,0,1,0,0.4
1,88,182,22,6,doorbell,door-bell,french,0.5,high-intensity,0,1,0,0.4
1,89,9,9,4,german,woman-taliking,german,0.5,2,0,0,0,0.6
1,89,47,30,4,german,woman-taliking,man speaking,0.5,2,0,0,0,0.6
1,90,3,6,4,harp,music,harp,0.5,2,0,0,0,0.2
1,90,229,24,4,harp,music,orchestra tuning,0.5,2,0,0,0,0.2
1,91,2,7,7,wind,motor,vacuum,0,2,0,1,0,0.6
1,91,152,26,7,wind,motor,shaving with electric razor,0,2,0,1,0,0.6
1,92,4,10,7,organ,organ,organ,1,high-intensity,1,0,0,0.4
1,92,51,4,7,organ,organ,organ,1,high-intensity,1,0,0,0.4
1,93,37,21,3,humming,person-hummimg,humming,1,low-intensity,1,0,1,0.4
1,93,210,18,3,humming,person-hummimg,humming,1,low-intensity,1,0,1,0.4
1,94,13,15,6,drinking,eating,drinking,1,low-intensity,1,0,0,0.6
1,94,175,24,6,drinking,eating,drinking,1,low-intensity,1,0,0,0.6
1,95,29,5,2,fire,clock-clicking,chopping food,0,low-intensity,0,1,0,0.4
1,95,232,37,2,fire,clock-clicking,school hallway,0,low-intensity,0,1,0,0.4
1,96,4,12,1,truck beeping,car-being-reversed-sound,truck beeping,1,high-intensity,1,0,1,0.2
1,96,142,44,1,truck beeping,car-being-reversed-sound,truck beeping,1,high-intensity,1,0,1,0.2
1,97,38,15,4,laughing,man-laughing,laughing,1,high-intensity,0,1,0,0.4
1,97,180,50,4,laughing,man-laughing,laughing,1,high-intensity,0,1,0,0.4
1,98,35,6,3,noisemaker,baby-crying,witch cackle,0,high-intensity,1,0,1,0.6
1,98,245,36,3,noisemaker,baby-crying,dialup,0,high-intensity,1,0,1,0.6
1,99,28,39,3,siren,police-siren,siren,1,high-intensity,0,0,0,0.4
1,99,189,38,3,siren,police-siren,siren,1,high-intensity,0,0,0,0.4
1,100,12,42,6,car idling,motor-running,car idling,1,low-intensity,1,1,1,0.8
1,100,44,20,6,car idling,motor-running,car idling,1,low-intensity,1,1,1,0.8
1,101,26,5,2,stream,water,stream,1,low-intensity,1,1,1,0.6
1,101,159,2,2,stream,water,stream,1,low-intensity,1,1,1,0.6
1,102,38,1,2,crowd booing,a/c-running,spray can spraying,0,high-intensity,1,0,0,0.2
1,102,162,35,2,crowd booing,a/c-running,car engine starting,0,high-intensity,1,0,0,0.2
1,103,11,4,4,electric drill,mixer,electric drill,1,high-intensity,1,0,1,0.2
1,103,204,49,4,electric drill,mixer,electric drill,1,high-intensity,1,0,1,0.2
1,104,6,24,6,basketball dribbling,basketball,basketball dribbling,1,2,0,1,0,0.4
1,104,231,18,6,basketball dribbling,basketball,basketball dribbling,1,2,0,1,0,0.4
1,105,42,14,4,french,woman-speaking-french,french,0.5,2,0,0,0,0.6
1,105,177,6,4,french,woman-speaking-french,guitar,0.5,2,0,0,0,0.6
1,106,12,22,2,a capella singing,people-singing,a capella singing,1,3,0,0,0,0.4
1,106,233,9,2,a capella singing,people-singing,a capella singing,1,3,0,0,0,0.4
1,107,27,8,6,darth vader,motor-running,film reel,0,2,0,0,0,0.8
1,107,140,26,6,darth vader,motor-running,match lighting,0,2,0,0,0,0.8
1,108,37,13,7,spanish,man-speaking-spanish,spanish,1,3,0,0,0,0.6
1,108,174,1,7,spanish,man-speaking-spanish,spanish,1,3,0,0,0,0.6
1,109,17,8,4,clock ticking,clock-hand-moving,clock ticking,1,low-intensity,1,0,0,0.4
1,109,153,23,4,clock ticking,clock-hand-moving,clock ticking,1,low-intensity,1,0,0,0.4
1,110,8,26,5,cat purring,motorcycle-running,accordian,0,low-intensity,1,0,0,1
1,110,177,34,5,cat purring,motorcycle-running,,0,low-intensity,1,0,0,1
1,111,34,38,1,alarm clock,alarm,alarm clock,1,high-intensity,0,0,1,0.4
1,111,199,19,1,alarm clock,alarm,alarm clock,1,high-intensity,0,0,1,0.4
1,112,31,47,7,kid speaking,child-talking,kid speaking,1,3,0,0,0,0.4
1,112,44,5,7,kid speaking,child-talking,kid speaking,1,3,0,0,0,0.4
1,113,14,32,1,turning a lock,walking,walking on a hard surface,0,low-intensity,0,0,1,0.4
1,113,183,10,1,turning a lock,walking,skate boarding,0,low-intensity,0,0,1,0.4
1,114,11,41,1,match lighting,water,tuba,0,low-intensity,0,0,1,0.8
1,114,250,6,1,match lighting,water,liquid pouring out of a bottle,0,low-intensity,0,0,1,0.8
1,115,2,32,1,balloon deflating,couldn't-hear-it,microwave,0,2,0,0,0,0
1,115,175,31,1,balloon deflating,couldn't-hear-it,heart beats,0,2,0,0,0,0
1,116,6,2,6,dog drinking,someting-being-mixed,shoveling,0.5,2,0,0,0,0.4
1,116,163,35,6,dog drinking,someting-being-mixed,dog drinking,0.5,2,0,0,0,0.4
1,117,31,6,7,dog barking,dog-barking,dog barking,1,high-intensity,0,1,1,0.4
1,117,230,4,7,dog barking,dog-barking,dog barking,1,high-intensity,0,1,1,0.4
1,118,25,50,1,crowd noise,people-talking,crowd noise,1,high-intensity,0,0,1,0.4
1,118,173,17,1,crowd noise,people-talking,crowd noise,1,high-intensity,0,0,1,0.4
1,119,2,50,6,glass shattering,glass-breaks,glass shattering,1,high-intensity,1,0,1,0.4
1,119,183,46,6,glass shattering,glass-breaks,glass shattering,1,high-intensity,1,0,1,0.4
1,120,42,17,7,bus accelerating,bus-running,bus accelerating,1,2,0,0,0,0.4
1,120,150,2,7,bus accelerating,bus-running,bus accelerating,1,2,0,0,0,0.4
1,121,6,29,4,ice machine,ice-in-cup,ice machine,0.5,2,0,0,0,0.2
1,121,177,41,4,ice machine,ice-in-cup,,0.5,2,0,0,0,0.2
1,122,12,27,4,pig snorting,belching,pig snorting,0.5,3,0,1,0,0.2
1,122,239,47,4,pig snorting,belching,grunting and groaning,0.5,3,0,1,0,0.2
1,123,3,8,6,bike bell,bicycle-bell,bike bell,1,2,0,1,0,0
1,123,146,6,6,bike bell,bicycle-bell,bike bell,1,2,0,1,0,0
1,124,34,10,6,jackhammer,jack-hammer,jackhammer,1,high-intensity,1,0,1,0.4
1,124,146,5,6,jackhammer,jack-hammer,jackhammer,1,high-intensity,1,0,1,0.4
1,125,31,28,7,dog panting,dog,dog panting,1,2,0,0,0,0.4
1,125,175,13,7,dog panting,dog,dog panting,1,2,0,0,0,0.4
1,126,15,35,4,scrubbing dishes,cleaning,scrubbing dishes,1,2,0,0,0,0.2
1,126,193,15,4,scrubbing dishes,cleaning,scrubbing dishes,1,2,0,0,0,0.2
1,127,21,32,3,train passing by,air-plane,train passing by,0.5,high-intensity,1,0,1,0.2
1,127,187,10,3,train passing by,air-plane,gong,0.5,high-intensity,1,0,1,0.2
1,128,32,44,7,seagulls,birds,seagulls,1,3,0,0,0,0.2
1,128,229,26,7,seagulls,birds,seagulls,1,3,0,0,0,0.2
1,129,35,24,3,printing,printing,printing,1,3,0,1,0,0.4
1,129,154,34,3,printing,printing,printing,1,3,0,1,0,0.4
1,130,39,11,6,rain,water,rain,1,3,0,1,0,0.4
1,130,217,18,6,rain,water,rain,1,3,0,1,0,0.4
1,131,28,6,3,writing on a chalkboard,writing-on-board,writing on a chalkboard,0.5,2,0,0,0,0.4
1,131,48,3,3,writing on a chalkboard,writing-on-board,writing on a whiteboard,0.5,2,0,0,0,0.4
1,132,11,22,6,bear growling,motor-running,can opening,0,3,0,0,0,0.6
1,132,231,1,6,bear growling,motor-running,pepper grinder,0,3,0,0,0,0.6
1,133,1,27,4,busy signal,alarm,busy signal,1,2,0,0,0,0.6
1,133,174,4,4,busy signal,alarm,busy signal,1,2,0,0,0,0.6
1,134,18,9,7,truck,bus,hair dryer,0.5,high-intensity,1,0,0,0.4
1,134,219,38,7,truck,bus,truck,0.5,high-intensity,1,0,0,0.4
1,135,8,36,4,bathwater,water-tap-runnong,bathwater,0.5,2,0,0,0,0.4
1,135,209,42,4,bathwater,water-tap-runnong,shaving with electric razor,0.5,2,0,0,0,0.4
1,136,40,15,1,train whistle,couldn't-hear,dove cooing,0,high-intensity,0,0,0,0
1,136,252,16,1,train whistle,couldn't-hear,slicing bread,0,high-intensity,0,0,0,0
1,137,13,31,3,running on gravel,walking,running on gravel,1,3,0,0,0,0.2
1,137,175,25,3,running on gravel,walking,running on gravel,1,3,0,0,0,0.2
1,138,2,44,6,knives sharpening,knife-being-sharpened,knives sharpening,1,2,0,0,0,0.4
1,138,246,2,6,knives sharpening,knife-being-sharpened,knives sharpening,1,2,0,0,0,0.4
1,139,40,29,6,applause,clapping,applause,1,high-intensity,0,0,0,0.4
1,139,216,14,6,applause,clapping,applause,1,high-intensity,0,0,0,0.4
1,140,37,42,2,car engine starting,door-opened,walking with heels,0,3,0,0,0,0.2
1,140,166,46,2,car engine starting,door-opened,door creaking,0,3,0,0,0,0.2
1,141,30,16,5,scratching,rubbing,scratching,0.5,low-intensity,1,0,0,0.4
1,141,181,8,5,scratching,rubbing,rubbing hands,0.5,low-intensity,1,0,0,0.4
1,142,1,28,1,tooth brushing,water,liquid pouring out of a bottle,0,low-intensity,1,0,1,0.8
1,142,228,21,1,tooth brushing,water,radio static,0,low-intensity,1,0,1,0.8
1,143,13,28,1,paper cutter,window-opened,owl hooting,0.5,low-intensity,0,0,1,0.6
1,143,238,24,1,paper cutter,window-opened,paper cutter,0.5,low-intensity,0,0,1,0.6
1,144,32,37,3,running on a hard surface,running,running on a hard surface,1,2,0,0,0,0.4
1,144,204,28,3,running on a hard surface,running,running on a hard surface,1,2,0,0,0,0.4
1,145,5,11,4,heart beats,pulse,heart beats,1,low-intensity,1,0,0,0.4
1,145,225,33,4,heart beats,pulse,heart beats,1,low-intensity,1,0,0,0.4
1,146,33,25,1,man speaking,man-talking,man speaking,1,2,0,0,0,0.4
1,146,241,45,1,man speaking,man-talking,man speaking,1,2,0,0,0,0.4
1,147,5,25,6,walking with heels,shoe-with-heal,walking with heels,1,2,0,0,0,0.4
1,147,226,28,6,walking with heels,shoe-with-heal,walking with heels,1,2,0,0,0,0.4
1,148,21,49,6,blender,food-mixer,blender,1,high-intensity,1,1,1,0.6
1,148,211,23,6,blender,food-mixer,blender,1,high-intensity,1,1,1,0.6
1,149,34,31,3,lawn mower,maching-running,lawn mower,1,high-intensity,1,0,1,0.6
1,149,218,47,3,lawn mower,maching-running,lawn mower,1,high-intensity,1,0,1,0.6
1,150,31,46,6,paper shredder,motor,car skidding,0,high-intensity,1,0,1,0.8
1,150,224,26,6,paper shredder,motor,car engine starting,0,high-intensity,1,0,1,0.8
1,151,35,16,5,dialup,fax-machine,reception desk bell,0.5,3,0,0,0,0.6
1,151,146,12,5,dialup,fax-machine,dialup,0.5,3,0,0,0,0.6
1,152,27,31,1,tambourine,couldn't-hear-at-all,walking with heels,0,3,0,0,0,0.2
1,152,143,44,1,tambourine,couldn't-hear-at-all,heart monitor,0,3,0,0,0,0.2
1,153,21,17,5,hammering a nail,hammer,hammering a nail,0.5,high-intensity,1,0,1,0.4
1,153,48,29,5,hammering a nail,hammer,toilet flushing,0.5,high-intensity,1,0,1,0.4
1,154,27,17,3,oldfashioned dialer,cash-register,oldfashioned dialer,0.5,low-intensity,1,0,1,0.4
1,154,253,1,3,oldfashioned dialer,cash-register,typing,0.5,low-intensity,1,0,1,0.4
1,155,5,39,7,duck quack,duck,duck quack,1,3,0,0,0,0.4
1,155,188,49,7,duck quack,duck,duck quack,1,3,0,0,0,0.4
1,156,10,13,3,woman speaking,women-speaking-english,woman speaking,1,3,0,0,0,0.4
1,156,243,37,3,woman speaking,women-speaking-english,woman speaking,1,3,0,0,0,0.4
1,157,27,28,2,rooster crowing,chicken-,rooster crowing,1,high-intensity,0,0,0,0.2
1,157,44,47,2,rooster crowing,chicken-,rooster crowing,1,high-intensity,0,0,0,0.2
1,158,7,8,1,seal,some-bird,seal,0.5,3,0,0,0,0.6
1,158,181,15,1,seal,some-bird,flag,0.5,3,0,0,0,0.6
1,159,4,29,4,baby crying,baby-crying,baby crying,1,high-intensity,0,0,0,0.4
1,159,146,40,4,baby crying,baby-crying,baby crying,1,high-intensity,0,0,0,0.4
1,160,4,41,7,liquid pouring out of a bottle,bird-clucking,turkey gobble,0,2,0,0,0,0.6
1,160,184,25,7,liquid pouring out of a bottle,bird-clucking,biting and chewing,0,2,0,0,0,0.6
1,161,32,3,2,cuckoo clock,alarm-clock,cuckoo clock,1,3,0,1,0,0.2
1,161,51,36,2,cuckoo clock,alarm-clock,cuckoo clock,1,3,0,1,0,0.2
1,162,36,17,3,whistling,whistle,whistling,1,2,0,0,0,0.4
1,162,240,19,3,whistling,whistle,whistling,1,2,0,0,0,0.4
1,163,31,37,2,hand saw,saw,hand saw,1,high-intensity,1,0,1,0.4
1,163,250,42,2,hand saw,saw,hand saw,1,high-intensity,1,0,1,0.4
1,164,14,48,3,telephone ringing,phone-ring,telephone ringing,1,high-intensity,0,0,1,0.6
