listener,listener_trial,mturk_worker,mturk_trial,reverb_condition,sound_heard,listener_response,mturk_response,proportion_correct,typical_source_intensity,typical_source_location,difficulty_matched_subset,distance_matched_subset,excitation_matched_subset,proportion_judged_louder
1,1,77,41,reverb,chopping_food,sewing_machine,winding_up_a_device,0.2,low-intensity,indoor,1,0,1,0.6
1,1,71,116,reverb,chopping_food,sewing_machine,winding_up_a_device,0.2,low-intensity,indoor,1,0,1,0.6
1,1,75,34,reverb,chopping_food,sewing_machine,chopping_food,0.2,low-intensity,indoor,1,0,1,0.6
1,1,24,100,reverb,chopping_food,sewing_machine,winding_up_a_device,0.2,low-intensity,indoor,1,0,1,0.6
1,1,73,89,reverb,chopping_food,sewing_machine,electric_hand_drill,0.2,low-intensity,indoor,1,0,1,0.6
1,2,80,53,unaltered,vacuum,vacuum,vacuum,1,high-intensity,indoor,1,1.5,1,0
1,2,20,55,unaltered,vacuum,vacuum,vacuum,1,high-intensity,indoor,1,1.5,1,0
1,2,65,173,unaltered,vacuum,vacuum,vacuum,1,high-intensity,indoor,1,1.5,1,0
1,2,25,66,unaltered,vacuum,vacuum,vacuum,1,high-intensity,indoor,1,1.5,1,0
1,2,45,95,unaltered,vacuum,vacuum,vacuum,1,high-intensity,indoor,1,1.5,1,0
1,3,32,136,unaltered,motorcycle_reving,motorcycle_revving,motorcycle_reving,1,high-intensity,outdoor,1,0,1,0.6
1,3,44,95,unaltered,motorcycle_reving,motorcycle_revving,motorcycle_reving,1,high-intensity,outdoor,1,0,1,0.6
1,3,13,85,unaltered,motorcycle_reving,motorcycle_revving,motorcycle_reving,1,high-intensity,outdoor,1,0,1,0.6
1,3,18,158,unaltered,motorcycle_reving,motorcycle_revving,motorcycle_reving,1,high-intensity,outdoor,1,0,1,0.6
1,3,53,125,unaltered,motorcycle_reving,motorcycle_revving,motorcycle_reving,1,high-intensity,outdoor,1,0,1,0.6
1,4,13,100,unaltered,dog_panting,dog_panting,dog_panting,1,low-intensity,outdoor,1,0.5,1,0.6
1,4,64,137,unaltered,dog_panting,dog_panting,dog_panting,1,low-intensity,outdoor,1,0.5,1,0.6
1,4,51,134,unaltered,dog_panting,dog_panting,dog_panting,1,low-intensity,outdoor,1,0.5,1,0.6
1,4,43,130,unaltered,dog_panting,dog_panting,dog_panting,1,low-intensity,outdoor,1,0.5,1,0.6
1,4,75,102,unaltered,dog_panting,dog_panting,dog_panting,1,low-intensity,outdoor,1,0.5,1,0.6
1,5,2,66,reverb,cow_mooing,cow,cow_mooing,1,high-intensity,outdoor,1,1.5,0,0.4
1,5,39,146,reverb,cow_mooing,cow,cow_mooing,1,high-intensity,outdoor,1,1.5,0,0.4
1,5,77,43,reverb,cow_mooing,cow,cow_mooing,1,high-intensity,outdoor,1,1.5,0,0.4
1,5,52,170,reverb,cow_mooing,cow,cow_mooing,1,high-intensity,outdoor,1,1.5,0,0.4
1,5,44,91,reverb,cow_mooing,cow,cow_mooing,1,high-intensity,outdoor,1,1.5,0,0.4
1,6,27,185,reverb,bus,a_bus_accelerating,bus,0.6,low-intensity,outdoor,1,0,0,0
1,6,52,107,reverb,bus,a_bus_accelerating,dentist_drill,0.6,low-intensity,outdoor,1,0,0,0
1,6,35,183,reverb,bus,a_bus_accelerating,bus,0.6,low-intensity,outdoor,1,0,0,0
1,6,6,96,reverb,bus,a_bus_accelerating,bus,0.6,low-intensity,outdoor,1,0,0,0
1,6,36,154,reverb,bus,a_bus_accelerating,bulldozer,0.6,low-intensity,outdoor,1,0,0,0
1,7,35,156,unaltered,keys_jingling,keys_jingling,keys_jingling,1,low-intensity,indoor,1,0,0,0.6
1,7,38,158,unaltered,keys_jingling,keys_jingling,keys_jingling,1,low-intensity,indoor,1,0,0,0.6
1,7,52,100,unaltered,keys_jingling,keys_jingling,keys_jingling,1,low-intensity,indoor,1,0,0,0.6
1,7,18,159,unaltered,keys_jingling,keys_jingling,keys_jingling,1,low-intensity,indoor,1,0,0,0.6
1,7,33,40,unaltered,keys_jingling,keys_jingling,keys_jingling,1,low-intensity,indoor,1,0,0,0.6
1,8,66,112,reverb,film_reel_turning,construction_site,road_traffic,0,high-intensity,indoor,1,0,0,1
1,8,23,94,reverb,film_reel_turning,construction_site,car_crash,0,high-intensity,indoor,1,0,0,1
1,8,1,116,reverb,film_reel_turning,construction_site,road_traffic,0,high-intensity,indoor,1,0,0,1
1,8,57,115,reverb,film_reel_turning,construction_site,road_traffic,0,high-intensity,indoor,1,0,0,1
1,8,1,159,reverb,film_reel_turning,construction_site,road_traffic,0,high-intensity,indoor,1,0,0,1
1,9,10,72,unaltered,coffee_machine,draining_something,pouring_water_out_of_bottle,0,low-intensity,indoor,1,1.5,1,0.2
1,9,56,96,unaltered,coffee_machine,draining_something,pouring_water_out_of_bottle,0,low-intensity,indoor,1,1.5,1,0.2
1,9,15,1,unaltered,coffee_machine,draining_something,pouring_water_out_of_bottle,0,low-intensity,indoor,1,1.5,1,0.2
1,9,9,22,unaltered,coffee_machine,draining_something,pouring_water_out_of_bottle,0,low-intensity,indoor,1,1.5,1,0.2
1,9,48,147,unaltered,coffee_machine,draining_something,pouring_water_out_of_bottle,0,low-intensity,indoor,1,1.5,1,0.2
1,10,2,188,reverb,coloring,trying_to_start_an_engine,car_idling,0,low-intensity,indoor,1,0,1,1
1,10,25,138,reverb,coloring,trying_to_start_an_engine,helicopter,0,low-intensity,indoor,1,0,1,1
1,10,11,13,reverb,coloring,trying_to_start_an_engine,car_idling,0,low-intensity,indoor,1,0,1,1
1,10,50,10,reverb,coloring,trying_to_start_an_engine,car_idling,0,low-intensity,indoor,1,0,1,1
1,10,15,111,reverb,coloring,trying_to_start_an_engine,car_idling,0,low-intensity,indoor,1,0,1,1
1,11,63,157,unaltered,walking_on_gravel,walking_on_hardened_snow,walking_on_gravel,1,low-intensity,outdoor,1,1.5,0,0.6
1,11,40,176,unaltered,walking_on_gravel,walking_on_hardened_snow,walking_on_gravel,1,low-intensity,outdoor,1,1.5,0,0.6
1,11,59,99,unaltered,walking_on_gravel,walking_on_hardened_snow,walking_on_gravel,1,low-intensity,outdoor,1,1.5,0,0.6
1,11,45,17,unaltered,walking_on_gravel,walking_on_hardened_snow,walking_on_gravel,1,low-intensity,outdoor,1,1.5,0,0.6
1,11,57,90,unaltered,walking_on_gravel,walking_on_hardened_snow,walking_on_gravel,1,low-intensity,outdoor,1,1.5,0,0.6
1,12,25,78,unaltered,wings_flapping,bird_flapping_its_wings_in_water,wings_flapping,1,low-intensity,outdoor,1,0,1,0.8
1,12,10,66,unaltered,wings_flapping,bird_flapping_its_wings_in_water,wings_flapping,1,low-intensity,outdoor,1,0,1,0.8
1,12,52,97,unaltered,wings_flapping,bird_flapping_its_wings_in_water,wings_flapping,1,low-intensity,outdoor,1,0,1,0.8
1,12,19,129,unaltered,wings_flapping,bird_flapping_its_wings_in_water,wings_flapping,1,low-intensity,outdoor,1,0,1,0.8
1,12,74,168,unaltered,wings_flapping,bird_flapping_its_wings_in_water,wings_flapping,1,low-intensity,outdoor,1,0,1,0.8
1,13,71,141,unaltered,heart_beat,heartbeat,heart_beat,1,low-intensity,indoor,1,0,1,0.6
1,13,69,125,unaltered,heart_beat,heartbeat,heart_beat,1,low-intensity,indoor,1,0,1,0.6
1,13,8,107,unaltered,heart_beat,heartbeat,heart_beat,1,low-intensity,indoor,1,0,1,0.6
1,13,15,77,unaltered,heart_beat,heartbeat,heart_beat,1,low-intensity,indoor,1,0,1,0.6
1,13,46,6,unaltered,heart_beat,heartbeat,heart_beat,1,low-intensity,indoor,1,0,1,0.6
1,14,52,89,reverb,cellphone_vibrating,car_horn,dishes_clanking,0.2,low-intensity,indoor,1,0,1,1
1,14,59,77,reverb,cellphone_vibrating,car_horn,cuckoo_clock,0.2,low-intensity,indoor,1,0,1,1
1,14,67,182,reverb,cellphone_vibrating,car_horn,cellphone_vibrating,0.2,low-intensity,indoor,1,0,1,1
1,14,56,36,reverb,cellphone_vibrating,car_horn,cuckoo_clock,0.2,low-intensity,indoor,1,0,1,1
1,14,33,123,reverb,cellphone_vibrating,car_horn,turkey_gobble,0.2,low-intensity,indoor,1,0,1,1
1,15,8,3,reverb,typing,turning_a_handle,winding_up_a_device,0,low-intensity,indoor,1,1,1,1
1,15,76,184,reverb,typing,turning_a_handle,winding_up_a_device,0,low-intensity,indoor,1,1,1,1
1,15,15,48,reverb,typing,turning_a_handle,winding_up_a_device,0,low-intensity,indoor,1,1,1,1
1,15,47,186,reverb,typing,turning_a_handle,winding_up_a_device,0,low-intensity,indoor,1,1,1,1
1,15,35,144,reverb,typing,turning_a_handle,winding_up_a_device,0,low-intensity,indoor,1,1,1,1
1,16,41,108,reverb,scratching,pumping_something,scratching,0.4,low-intensity,indoor,1,0,0,1
1,16,34,132,reverb,scratching,pumping_something,rocking_chair,0.4,low-intensity,indoor,1,0,0,1
1,16,22,150,reverb,scratching,pumping_something,telephone_dialing,0.4,low-intensity,indoor,1,0,0,1
1,16,68,79,reverb,scratching,pumping_something,rocking_chair,0.4,low-intensity,indoor,1,0,0,1
1,16,47,192,reverb,scratching,pumping_something,scratching,0.4,low-intensity,indoor,1,0,0,1
1,17,40,64,reverb,rooster,rooster,rooster,1,high-intensity,outdoor,1,0,1,0.6
1,17,16,11,reverb,rooster,rooster,rooster,1,high-intensity,outdoor,1,0,1,0.6
1,17,80,167,reverb,rooster,rooster,rooster,1,high-intensity,outdoor,1,0,1,0.6
1,17,57,49,reverb,rooster,rooster,rooster,1,high-intensity,outdoor,1,0,1,0.6
1,17,3,81,reverb,rooster,rooster,rooster,1,high-intensity,outdoor,1,0,1,0.6
1,18,76,189,reverb,crowd_laughing,audience_laughing,crowd_laughing,1,high-intensity,indoor,1,0.5,1,0.6
1,18,32,5,reverb,crowd_laughing,audience_laughing,crowd_laughing,1,high-intensity,indoor,1,0.5,1,0.6
1,18,57,20,reverb,crowd_laughing,audience_laughing,crowd_laughing,1,high-intensity,indoor,1,0.5,1,0.6
1,18,73,55,reverb,crowd_laughing,audience_laughing,crowd_laughing,1,high-intensity,indoor,1,0.5,1,0.6
1,18,54,25,reverb,crowd_laughing,audience_laughing,crowd_laughing,1,high-intensity,indoor,1,0.5,1,0.6
1,19,7,162,reverb,elevator_door,doors_opening,elevator_door,1,low-intensity,indoor,1,1.5,0,0.6
1,19,16,51,reverb,elevator_door,doors_opening,elevator_door,1,low-intensity,indoor,1,1.5,0,0.6
1,19,18,6,reverb,elevator_door,doors_opening,elevator_door,1,low-intensity,indoor,1,1.5,0,0.6
1,19,16,104,reverb,elevator_door,doors_opening,elevator_door,1,low-intensity,indoor,1,1.5,0,0.6
1,19,34,77,reverb,elevator_door,doors_opening,elevator_door,1,low-intensity,indoor,1,1.5,0,0.6
1,20,70,111,reverb,horse_neighing,horse_neighing,horse_neighing,1,high-intensity,outdoor,1,0.5,0,0.6
1,20,45,56,reverb,horse_neighing,horse_neighing,horse_neighing,1,high-intensity,outdoor,1,0.5,0,0.6
1,20,26,61,reverb,horse_neighing,horse_neighing,horse_neighing,1,high-intensity,outdoor,1,0.5,0,0.6
1,20,59,92,reverb,horse_neighing,horse_neighing,horse_neighing,1,high-intensity,outdoor,1,0.5,0,0.6
1,20,44,68,reverb,horse_neighing,horse_neighing,horse_neighing,1,high-intensity,outdoor,1,0.5,0,0.6
1,21,43,111,unaltered,sharpening_knives,sharpening_a_knife,sharpening_knives,1,low-intensity,indoor,1,0,0,0.6
1,21,39,22,unaltered,sharpening_knives,sharpening_a_knife,sharpening_knives,1,low-intensity,indoor,1,0,0,0.6
1,21,39,71,unaltered,sharpening_knives,sharpening_a_knife,sharpening_knives,1,low-intensity,indoor,1,0,0,0.6
1,21,35,100,unaltered,sharpening_knives,sharpening_a_knife,sharpening_knives,1,low-intensity,indoor,1,0,0,0.6
1,21,76,112,unaltered,sharpening_knives,sharpening_a_knife,sharpening_knives,1,low-intensity,indoor,1,0,0,0.6
1,22,8,151,unaltered,fire_alarm,alarm,fire_alarm,1,high-intensity,indoor,1,0.5,1,0.2
1,22,75,22,unaltered,fire_alarm,alarm,fire_alarm,1,high-intensity,indoor,1,0.5,1,0.2
1,22,78,168,unaltered,fire_alarm,alarm,fire_alarm,1,high-intensity,indoor,1,0.5,1,0.2
1,22,35,127,unaltered,fire_alarm,alarm,fire_alarm,1,high-intensity,indoor,1,0.5,1,0.2
1,22,26,27,unaltered,fire_alarm,alarm,fire_alarm,1,high-intensity,indoor,1,0.5,1,0.2
1,23,30,75,unaltered,finger_tapping,tapping_on_something,finger_tapping,1,low-intensity,indoor,1,1.5,0,0
1,23,37,106,unaltered,finger_tapping,tapping_on_something,finger_tapping,1,low-intensity,indoor,1,1.5,0,0
1,23,43,148,unaltered,finger_tapping,tapping_on_something,finger_tapping,1,low-intensity,indoor,1,1.5,0,0
1,23,65,82,unaltered,finger_tapping,tapping_on_something,finger_tapping,1,low-intensity,indoor,1,1.5,0,0
1,23,54,165,unaltered,finger_tapping,tapping_on_something,finger_tapping,1,low-intensity,indoor,1,1.5,0,0
1,24,1,154,reverb,dog_barking,small_dog_barking,dog_barking,1,high-intensity,outdoor,1,1,1,0.6
1,24,67,95,reverb,dog_barking,small_dog_barking,dog_barking,1,high-intensity,outdoor,1,1,1,0.6
1,24,24,83,reverb,dog_barking,small_dog_barking,dog_barking,1,high-intensity,outdoor,1,1,1,0.6
1,24,52,117,reverb,dog_barking,small_dog_barking,dog_barking,1,high-intensity,outdoor,1,1,1,0.6
1,24,7,155,reverb,dog_barking,small_dog_barking,dog_barking,1,high-intensity,outdoor,1,1,1,0.6
1,25,67,93,reverb,rotary_telephone_dialer,winding_up_something,rotary_telephone_dialer,1,low-intensity,indoor,1,0,1,0.8
1,25,74,96,reverb,rotary_telephone_dialer,winding_up_something,rotary_telephone_dialer,1,low-intensity,indoor,1,0,1,0.8
1,25,24,57,reverb,rotary_telephone_dialer,winding_up_something,rotary_telephone_dialer,1,low-intensity,indoor,1,0,1,0.8
1,25,2,63,reverb,rotary_telephone_dialer,winding_up_something,rotary_telephone_dialer,1,low-intensity,indoor,1,0,1,0.8
1,25,39,84,reverb,rotary_telephone_dialer,winding_up_something,rotary_telephone_dialer,1,low-intensity,indoor,1,0,1,0.8
1,26,13,188,reverb,squeaky_toy,squeeze_toy,squeaky_toy,1,high-intensity,indoor,1,0,1,0.4
1,26,13,82,reverb,squeaky_toy,squeeze_toy,squeaky_toy,1,high-intensity,indoor,1,0,1,0.4
1,26,70,127,reverb,squeaky_toy,squeeze_toy,squeaky_toy,1,high-intensity,indoor,1,0,1,0.4
1,26,59,192,reverb,squeaky_toy,squeeze_toy,squeaky_toy,1,high-intensity,indoor,1,0,1,0.4
1,26,56,143,reverb,squeaky_toy,squeeze_toy,squeaky_toy,1,high-intensity,indoor,1,0,1,0.4
1,27,43,127,reverb,gunfire,washing_machine_with_sneakers_in_it,motorboat,0.4,high-intensity,outdoor,1,0,0,0
1,27,59,6,reverb,gunfire,washing_machine_with_sneakers_in_it,pig_snorting,0.4,high-intensity,outdoor,1,0,0,0
1,27,80,80,reverb,gunfire,washing_machine_with_sneakers_in_it,gunfire,0.4,high-intensity,outdoor,1,0,0,0
1,27,16,64,reverb,gunfire,washing_machine_with_sneakers_in_it,gunfire,0.4,high-intensity,outdoor,1,0,0,0
1,27,40,155,reverb,gunfire,washing_machine_with_sneakers_in_it,motorboat,0.4,high-intensity,outdoor,1,0,0,0
1,28,48,130,unaltered,swimming,swimming_in_water,swimming,1,low-intensity,outdoor,1,1,1,0.4
1,28,25,165,unaltered,swimming,swimming_in_water,swimming,1,low-intensity,outdoor,1,1,1,0.4
1,28,3,134,unaltered,swimming,swimming_in_water,swimming,1,low-intensity,outdoor,1,1,1,0.4
1,28,65,96,unaltered,swimming,swimming_in_water,swimming,1,low-intensity,outdoor,1,1,1,0.4
1,28,50,119,unaltered,swimming,swimming_in_water,swimming,1,low-intensity,outdoor,1,1,1,0.4
1,29,34,37,reverb,flag_flapping,running_dryer,flag_flapping,0.2,low-intensity,outdoor,0,0,1,0.8
1,29,48,109,reverb,flag_flapping,running_dryer,pinball_machine_sounds,0.2,low-intensity,outdoor,0,0,1,0.8
1,29,30,180,reverb,flag_flapping,running_dryer,stream,0.2,low-intensity,outdoor,0,0,1,0.8
1,29,53,62,reverb,flag_flapping,running_dryer,newspaper_rustling,0.2,low-intensity,outdoor,0,0,1,0.8
1,29,48,186,reverb,flag_flapping,running_dryer,motorcycle_reving,0.2,low-intensity,outdoor,0,0,1,0.8
1,30,55,82,unaltered,sawing,sawing_wood,sawing,1,high-intensity,outdoor,1,0,1,1
1,30,17,171,unaltered,sawing,sawing_wood,sawing,1,high-intensity,outdoor,1,0,1,1
1,30,55,169,unaltered,sawing,sawing_wood,sawing,1,high-intensity,outdoor,1,0,1,1
1,30,53,76,unaltered,sawing,sawing_wood,sawing,1,high-intensity,outdoor,1,0,1,1
1,30,6,112,unaltered,sawing,sawing_wood,sawing,1,high-intensity,outdoor,1,0,1,1
1,31,38,58,unaltered,dog_drinking,dog_drinking_water,dog_drinking,1,low-intensity,indoor,1,0,0,0.6
1,31,9,32,unaltered,dog_drinking,dog_drinking_water,dog_drinking,1,low-intensity,indoor,1,0,0,0.6
1,31,71,93,unaltered,dog_drinking,dog_drinking_water,dog_drinking,1,low-intensity,indoor,1,0,0,0.6
1,31,65,101,unaltered,dog_drinking,dog_drinking_water,dog_drinking,1,low-intensity,indoor,1,0,0,0.6
1,31,13,128,unaltered,dog_drinking,dog_drinking_water,dog_drinking,1,low-intensity,indoor,1,0,0,0.6
1,32,76,109,unaltered,toothbrushing,brushing_teeth,toothbrushing,1,low-intensity,indoor,1,0,1,0.6
1,32,36,182,unaltered,toothbrushing,brushing_teeth,toothbrushing,1,low-intensity,indoor,1,0,1,0.6
1,32,12,79,unaltered,toothbrushing,brushing_teeth,toothbrushing,1,low-intensity,indoor,1,0,1,0.6
1,32,37,32,unaltered,toothbrushing,brushing_teeth,toothbrushing,1,low-intensity,indoor,1,0,1,0.6
1,32,54,180,unaltered,toothbrushing,brushing_teeth,toothbrushing,1,low-intensity,indoor,1,0,1,0.6
1,33,24,161,reverb,writing_on_paper,writing_on_something,writing_on_paper,1,low-intensity,indoor,1,0,1,0.8
1,33,3,74,reverb,writing_on_paper,writing_on_something,writing_on_paper,1,low-intensity,indoor,1,0,1,0.8
1,33,70,90,reverb,writing_on_paper,writing_on_something,writing_on_paper,1,low-intensity,indoor,1,0,1,0.8
1,33,62,148,reverb,writing_on_paper,writing_on_something,writing_on_paper,1,low-intensity,indoor,1,0,1,0.8
1,33,37,16,reverb,writing_on_paper,writing_on_something,writing_on_paper,1,low-intensity,indoor,1,0,1,0.8
1,34,45,105,unaltered,race_car_passing_by,race_car_driving_by,race_car_passing_by,1,high-intensity,outdoor,1,0,1,0.4
1,34,16,174,unaltered,race_car_passing_by,race_car_driving_by,race_car_passing_by,1,high-intensity,outdoor,1,0,1,0.4
1,34,53,111,unaltered,race_car_passing_by,race_car_driving_by,race_car_passing_by,1,high-intensity,outdoor,1,0,1,0.4
1,34,75,138,unaltered,race_car_passing_by,race_car_driving_by,race_car_passing_by,1,high-intensity,outdoor,1,0,1,0.4
1,34,40,78,unaltered,race_car_passing_by,race_car_driving_by,race_car_passing_by,1,high-intensity,outdoor,1,0,1,0.4
1,35,64,13,reverb,puppy_whining,puppy_making_noise,puppy_whining,1,low-intensity,indoor,1,0,0,0.4
1,35,17,111,reverb,puppy_whining,puppy_making_noise,puppy_whining,1,low-intensity,indoor,1,0,0,0.4
1,35,30,186,reverb,puppy_whining,puppy_making_noise,puppy_whining,1,low-intensity,indoor,1,0,0,0.4
1,35,78,32,reverb,puppy_whining,puppy_making_noise,puppy_whining,1,low-intensity,indoor,1,0,0,0.4
1,35,12,97,reverb,puppy_whining,puppy_making_noise,puppy_whining,1,low-intensity,indoor,1,0,0,0.4
1,36,33,17,unaltered,turkey_gobble,birds,turkey_gobble,1,high-intensity,outdoor,1,1,0,0.4
1,36,30,187,unaltered,turkey_gobble,birds,turkey_gobble,1,high-intensity,outdoor,1,1,0,0.4
1,36,52,134,unaltered,turkey_gobble,birds,turkey_gobble,1,high-intensity,outdoor,1,1,0,0.4
1,36,74,5,unaltered,turkey_gobble,birds,turkey_gobble,1,high-intensity,outdoor,1,1,0,0.4
1,36,62,21,unaltered,turkey_gobble,birds,turkey_gobble,1,high-intensity,outdoor,1,1,0,0.4
1,37,9,89,reverb,blender,leaf_blower,blender,1,high-intensity,indoor,1,1.5,1,0.8
1,37,49,181,reverb,blender,leaf_blower,blender,1,high-intensity,indoor,1,1.5,1,0.8
1,37,9,124,reverb,blender,leaf_blower,blender,1,high-intensity,indoor,1,1.5,1,0.8
1,37,60,17,reverb,blender,leaf_blower,blender,1,high-intensity,indoor,1,1.5,1,0.8
1,37,15,122,reverb,blender,leaf_blower,blender,1,high-intensity,indoor,1,1.5,1,0.8
1,38,24,165,unaltered,rattlesnake,rattlesnake,rattlesnake,1,low-intensity,outdoor,1,1.5,0,0.6
1,38,76,101,unaltered,rattlesnake,rattlesnake,rattlesnake,1,low-intensity,outdoor,1,1.5,0,0.6
1,38,39,133,unaltered,rattlesnake,rattlesnake,rattlesnake,1,low-intensity,outdoor,1,1.5,0,0.6
1,38,28,16,unaltered,rattlesnake,rattlesnake,rattlesnake,1,low-intensity,outdoor,1,1.5,0,0.6
1,38,46,102,unaltered,rattlesnake,rattlesnake,rattlesnake,1,low-intensity,outdoor,1,1.5,0,0.6
1,39,9,179,reverb,explosion,explosion,explosion,1,high-intensity,outdoor,1,0,1,0
1,39,50,13,reverb,explosion,explosion,explosion,1,high-intensity,outdoor,1,0,1,0
1,39,19,64,reverb,explosion,explosion,explosion,1,high-intensity,outdoor,1,0,1,0
1,39,74,54,reverb,explosion,explosion,explosion,1,high-intensity,outdoor,1,0,1,0
1,39,24,70,reverb,explosion,explosion,explosion,1,high-intensity,outdoor,1,0,1,0
1,40,62,79,reverb,boat_horn,ship_horn,boat_horn,1,high-intensity,outdoor,1,0,1,0.8
1,40,2,23,reverb,boat_horn,ship_horn,boat_horn,1,high-intensity,outdoor,1,0,1,0.8
1,40,38,37,reverb,boat_horn,ship_horn,boat_horn,1,high-intensity,outdoor,1,0,1,0.8
1,40,5,138,reverb,boat_horn,ship_horn,boat_horn,1,high-intensity,outdoor,1,0,1,0.8
1,40,5,101,reverb,boat_horn,ship_horn,boat_horn,1,high-intensity,outdoor,1,0,1,0.8
1,41,59,130,unaltered,microwave_running,microwave,microwave_running,1,high-intensity,indoor,1,0,1,0.8
1,41,27,73,unaltered,microwave_running,microwave,microwave_running,1,high-intensity,indoor,1,0,1,0.8
1,41,52,173,unaltered,microwave_running,microwave,microwave_running,1,high-intensity,indoor,1,0,1,0.8
1,41,58,42,unaltered,microwave_running,microwave,microwave_running,1,high-intensity,indoor,1,0,1,0.8
1,41,53,42,unaltered,microwave_running,microwave,microwave_running,1,high-intensity,indoor,1,0,1,0.8
1,42,14,6,reverb,shuffling_cards,chair_falling_down,thunder,0,low-intensity,indoor,0,0,1,0.8
1,42,25,99,reverb,shuffling_cards,chair_falling_down,coughing,0,low-intensity,indoor,0,0,1,0.8
1,42,27,71,reverb,shuffling_cards,chair_falling_down,thunder,0,low-intensity,indoor,0,0,1,0.8
1,42,68,183,reverb,shuffling_cards,chair_falling_down,thunder,0,low-intensity,indoor,0,0,1,0.8
1,42,78,15,reverb,shuffling_cards,chair_falling_down,thunder,0,low-intensity,indoor,0,0,1,0.8
1,43,7,181,unaltered,winding_up_a_device,winding_up_something,winding_up_a_device,1,low-intensity,indoor,1,0,1,0.4
1,43,59,113,unaltered,winding_up_a_device,winding_up_something,winding_up_a_device,1,low-intensity,indoor,1,0,1,0.4
1,43,68,83,unaltered,winding_up_a_device,winding_up_something,winding_up_a_device,1,low-intensity,indoor,1,0,1,0.4
1,43,15,126,unaltered,winding_up_a_device,winding_up_something,winding_up_a_device,1,low-intensity,indoor,1,0,1,0.4
1,43,63,179,unaltered,winding_up_a_device,winding_up_something,winding_up_a_device,1,low-intensity,indoor,1,0,1,0.4
1,44,9,159,unaltered,cicadas,insects_outside_at_night,cicadas,1,high-intensity,outdoor,1,0.5,0,0.6
1,44,45,27,unaltered,cicadas,insects_outside_at_night,cicadas,1,high-intensity,outdoor,1,0.5,0,0.6
1,44,48,49,unaltered,cicadas,insects_outside_at_night,cicadas,1,high-intensity,outdoor,1,0.5,0,0.6
1,44,61,170,unaltered,cicadas,insects_outside_at_night,cicadas,1,high-intensity,outdoor,1,0.5,0,0.6
1,44,13,46,unaltered,cicadas,insects_outside_at_night,cicadas,1,high-intensity,outdoor,1,0.5,0,0.6
1,45,46,143,unaltered,car_engine_starting,starting_a_car,car_engine_starting,1,high-intensity,outdoor,1,0,1,0.2
1,45,52,9,unaltered,car_engine_starting,starting_a_car,car_engine_starting,1,high-intensity,outdoor,1,0,1,0.2
1,45,76,102,unaltered,car_engine_starting,starting_a_car,car_engine_starting,1,high-intensity,outdoor,1,0,1,0.2
1,45,21,56,unaltered,car_engine_starting,starting_a_car,car_engine_starting,1,high-intensity,outdoor,1,0,1,0.2
1,45,43,68,unaltered,car_engine_starting,starting_a_car,car_engine_starting,1,high-intensity,outdoor,1,0,1,0.2
1,46,77,4,reverb,cutting_with_scissors,walking_in_slippers,cutting_with_scissors,0.6,low-intensity,indoor,1,0,1,1
1,46,32,186,reverb,cutting_with_scissors,walking_in_slippers,flag_flapping,0.6,low-intensity,indoor,1,0,1,1
1,46,44,98,reverb,cutting_with_scissors,walking_in_slippers,cutting_with_scissors,0.6,low-intensity,indoor,1,0,1,1
1,46,80,133,reverb,cutting_with_scissors,walking_in_slippers,flag_flapping,0.6,low-intensity,indoor,1,0,1,1
1,46,20,172,reverb,cutting_with_scissors,walking_in_slippers,cutting_with_scissors,0.6,low-intensity,indoor,1,0,1,1
1,47,38,107,reverb,pouring_water_out_of_bottle,knocking_on_a_wall,rocking_chair,0,low-intensity,indoor,1,0,0,1
1,47,59,17,reverb,pouring_water_out_of_bottle,knocking_on_a_wall,gunfire,0,low-intensity,indoor,1,0,0,1
1,47,27,118,reverb,pouring_water_out_of_bottle,knocking_on_a_wall,rocking_chair,0,low-intensity,indoor,1,0,0,1
1,47,11,181,reverb,pouring_water_out_of_bottle,knocking_on_a_wall,gunfire,0,low-intensity,indoor,1,0,0,1
1,47,49,157,reverb,pouring_water_out_of_bottle,knocking_on_a_wall,rocking_chair,0,low-intensity,indoor,1,0,0,1
1,48,13,71,reverb,car_crash,car_crash,car_crash,1,high-intensity,outdoor,1,0,1,0.8
1,48,72,55,reverb,car_crash,car_crash,car_crash,1,high-intensity,outdoor,1,0,1,0.8
1,48,1,44,reverb,car_crash,car_crash,car_crash,1,high-intensity,outdoor,1,0,1,0.8
1,48,6,41,reverb,car_crash,car_crash,car_crash,1,high-intensity,outdoor,1,0,1,0.8
1,48,12,30,reverb,car_crash,car_crash,car_crash,1,high-intensity,outdoor,1,0,1,0.8
1,49,19,174,reverb,chainsaw_revving,revving_a_motorcycle,chainsaw_revving,1,high-intensity,outdoor,1,0,1,0.4
1,49,69,115,reverb,chainsaw_revving,revving_a_motorcycle,chainsaw_revving,1,high-intensity,outdoor,1,0,1,0.4
1,49,43,25,reverb,chainsaw_revving,revving_a_motorcycle,chainsaw_revving,1,high-intensity,outdoor,1,0,1,0.4
1,49,55,136,reverb,chainsaw_revving,revving_a_motorcycle,chainsaw_revving,1,high-intensity,outdoor,1,0,1,0.4
1,49,69,68,reverb,chainsaw_revving,revving_a_motorcycle,chainsaw_revving,1,high-intensity,outdoor,1,0,1,0.4
