listener,listener_trial,mturk_worker,mturk_trial,reverb_condition,sound_heard,listener_response,mturk_response,proportion_correct,typical_source_intensity,typical_source_location,difficulty_matched_subset,distance_matched_subset,excitation_matched_subset,proportion_judged_louder
1,2,271,11,unaltered,HandsRubbing_059dB,scrubbing_floor,HandsRubbing_059dB,0.8,low-intensity,either,1,0,0,0.6
1,2,111,47,unaltered,HandsRubbing_059dB,scrubbing_floor,electric_can_opener,0.8,low-intensity,either,1,0,0,0.6
1,2,323,18,unaltered,HandsRubbing_059dB,scrubbing_floor,HandsRubbing_059dB,0.8,low-intensity,either,1,0,0,0.6
1,2,94,30,unaltered,HandsRubbing_059dB,scrubbing_floor,HandsRubbing_059dB,0.8,low-intensity,either,1,0,0,0.6
1,2,139,79,unaltered,HandsRubbing_059dB,scrubbing_floor,HandsRubbing_059dB,0.8,low-intensity,either,1,0,0,0.6
1,7,75,21,unaltered,FootstepsInSand_055dB,sawing_wood,hands_rubbing,0,low-intensity,outdoor,1,1.5,0,0.8
1,7,56,72,unaltered,FootstepsInSand_055dB,sawing_wood,shower,0,low-intensity,outdoor,1,1.5,0,0.8
1,7,112,50,unaltered,FootstepsInSand_055dB,sawing_wood,scissors,0,low-intensity,outdoor,1,1.5,0,0.8
1,7,307,49,unaltered,FootstepsInSand_055dB,sawing_wood,scissors,0,low-intensity,outdoor,1,1.5,0,0.8
1,7,175,20,unaltered,FootstepsInSand_055dB,sawing_wood,breathing,0,low-intensity,outdoor,1,1.5,0,0.8
1,11,149,6,reverb,PepperGrinder_056dB,train,train_warning_bell,0,low-intensity,indoor,1,1,0,1
1,11,323,78,reverb,PepperGrinder_056dB,train,train_warning_bell,0,low-intensity,indoor,1,1,0,1
1,11,279,45,reverb,PepperGrinder_056dB,train,train_warning_bell,0,low-intensity,indoor,1,1,0,1
1,11,294,49,reverb,PepperGrinder_056dB,train,train_warning_bell,0,low-intensity,indoor,1,1,0,1
1,11,287,22,reverb,PepperGrinder_056dB,train,train_warning_bell,0,low-intensity,indoor,1,1,0,1
1,16,38,49,reverb,RustlingBranch_052dB,gate_closing,grandfather_clock_chimes,0.2,low-intensity,outdoor,1,1.5,0,1
1,16,8,67,reverb,RustlingBranch_052dB,gate_closing,pouring_liquid,0.2,low-intensity,outdoor,1,1.5,0,1
1,16,322,23,reverb,RustlingBranch_052dB,gate_closing,bicycle_freewheel,0.2,low-intensity,outdoor,1,1.5,0,1
1,16,176,13,reverb,RustlingBranch_052dB,gate_closing,RustlingBranch_052dB,0.2,low-intensity,outdoor,1,1.5,0,1
1,16,238,32,reverb,RustlingBranch_052dB,gate_closing,grandfather_clock_chimes,0.2,low-intensity,outdoor,1,1.5,0,1
1,25,256,79,unaltered,Shovel_059dB,striking_a_match,Shovel_059dB,0.2,low-intensity,outdoor,1,1.5,0,0.2
1,25,238,59,unaltered,Shovel_059dB,striking_a_match,grandfather_clock_chimes,0.2,low-intensity,outdoor,1,1.5,0,0.2
1,25,263,86,unaltered,Shovel_059dB,striking_a_match,zipper,0.2,low-intensity,outdoor,1,1.5,0,0.2
1,25,249,102,unaltered,Shovel_059dB,striking_a_match,zipper,0.2,low-intensity,outdoor,1,1.5,0,0.2
1,25,45,22,unaltered,Shovel_059dB,striking_a_match,zipper,0.2,low-intensity,outdoor,1,1.5,0,0.2
1,29,113,79,reverb,SuitcaseRolling_052dB,ball_rolling,SuitcaseRolling_052dB,0.6,low-intensity,either,1,1.5,0,0.4
1,29,230,41,reverb,SuitcaseRolling_052dB,ball_rolling,branch_trimmer,0.6,low-intensity,either,1,1.5,0,0.4
1,29,130,53,reverb,SuitcaseRolling_052dB,ball_rolling,SuitcaseRolling_052dB,0.6,low-intensity,either,1,1.5,0,0.4
1,29,278,34,reverb,SuitcaseRolling_052dB,ball_rolling,SuitcaseRolling_052dB,0.6,low-intensity,either,1,1.5,0,0.4
1,29,69,2,reverb,SuitcaseRolling_052dB,ball_rolling,branch_trimmer,0.6,low-intensity,either,1,1.5,0,0.4
1,34,202,61,unaltered,Zipper_058dB,zipper,Zipper_058dB,0.8,low-intensity,either,1,1.5,0,0.6
1,34,114,65,unaltered,Zipper_058dB,zipper,ratchet,0.8,low-intensity,either,1,1.5,0,0.6
1,34,302,71,unaltered,Zipper_058dB,zipper,Zipper_058dB,0.8,low-intensity,either,1,1.5,0,0.6
1,34,276,66,unaltered,Zipper_058dB,zipper,Zipper_058dB,0.8,low-intensity,either,1,1.5,0,0.6
1,34,350,82,unaltered,Zipper_058dB,zipper,Zipper_058dB,0.8,low-intensity,either,1,1.5,0,0.6
1,37,114,24,reverb,DroppingStones_092dB,hammer,DroppingStones_092dB,0.6,high-intensity,outdoor,1,1,0,0.6
1,37,347,92,reverb,DroppingStones_092dB,hammer,nails_from_box,0.6,high-intensity,outdoor,1,1,0,0.6
1,37,236,104,reverb,DroppingStones_092dB,hammer,DroppingStones_092dB,0.6,high-intensity,outdoor,1,1,0,0.6
1,37,238,51,reverb,DroppingStones_092dB,hammer,DroppingStones_092dB,0.6,high-intensity,outdoor,1,1,0,0.6
1,37,123,95,reverb,DroppingStones_092dB,hammer,nails_from_box,0.6,high-intensity,outdoor,1,1,0,0.6
1,39,344,40,reverb,HammerNail_097dB,nailing_in_boards,HammerNail_097dB,0.8,high-intensity,either,1,1,0,0
1,39,217,109,reverb,HammerNail_097dB,nailing_in_boards,typing,0.8,high-intensity,either,1,1,0,0
1,39,274,43,reverb,HammerNail_097dB,nailing_in_boards,HammerNail_097dB,0.8,high-intensity,either,1,1,0,0
1,39,314,70,reverb,HammerNail_097dB,nailing_in_boards,HammerNail_097dB,0.8,high-intensity,either,1,1,0,0
1,39,139,34,reverb,HammerNail_097dB,nailing_in_boards,HammerNail_097dB,0.8,high-intensity,either,1,1,0,0
1,43,205,10,unaltered,ElectricCanOpener_083dB,food_processor,ElectricCanOpener_083dB,0.6,high-intensity,indoor,1,1.5,0,0.2
1,43,157,83,unaltered,ElectricCanOpener_083dB,food_processor,flag_flapping,0.6,high-intensity,indoor,1,1.5,0,0.2
1,43,283,44,unaltered,ElectricCanOpener_083dB,food_processor,ElectricCanOpener_083dB,0.6,high-intensity,indoor,1,1.5,0,0.2
1,43,174,40,unaltered,ElectricCanOpener_083dB,food_processor,ElectricCanOpener_083dB,0.6,high-intensity,indoor,1,1.5,0,0.2
1,43,233,99,unaltered,ElectricCanOpener_083dB,food_processor,flag_flapping,0.6,high-intensity,indoor,1,1.5,0,0.2
1,51,173,88,unaltered,CompressedAirSpray_095dB,water_running,CompressedAirSpray_095dB,0.6,high-intensity,either,1,1,0,0.4
1,51,263,76,unaltered,CompressedAirSpray_095dB,water_running,velcro,0.6,high-intensity,either,1,1,0,0.4
1,51,337,59,unaltered,CompressedAirSpray_095dB,water_running,CompressedAirSpray_095dB,0.6,high-intensity,either,1,1,0,0.4
1,51,199,103,unaltered,CompressedAirSpray_095dB,water_running,bicycle_freewheel,0.6,high-intensity,either,1,1,0,0.4
1,51,108,45,unaltered,CompressedAirSpray_095dB,water_running,CompressedAirSpray_095dB,0.6,high-intensity,either,1,1,0,0.4
1,54,107,25,unaltered,BiteChewApple_057dB,biting_into_an_apple,BiteChewApple_057dB,0.8,low-intensity,either,1,1.5,0,0.4
1,54,349,19,unaltered,BiteChewApple_057dB,biting_into_an_apple,horse_galloping,0.8,low-intensity,either,1,1.5,0,0.4
1,54,348,82,unaltered,BiteChewApple_057dB,biting_into_an_apple,BiteChewApple_057dB,0.8,low-intensity,either,1,1.5,0,0.4
1,54,286,106,unaltered,BiteChewApple_057dB,biting_into_an_apple,BiteChewApple_057dB,0.8,low-intensity,either,1,1.5,0,0.4
1,54,326,29,unaltered,BiteChewApple_057dB,biting_into_an_apple,BiteChewApple_057dB,0.8,low-intensity,either,1,1.5,0,0.4
1,61,124,35,unaltered,WaterSplash_057dB,pouring_water,shower,0.2,low-intensity,outdoor,1,1.5,0,0.6
1,61,342,78,unaltered,WaterSplash_057dB,pouring_water,footseps_in_pebbles,0.2,low-intensity,outdoor,1,1.5,0,0.6
1,61,295,59,unaltered,WaterSplash_057dB,pouring_water,WaterSplash_057dB,0.2,low-intensity,outdoor,1,1.5,0,0.6
1,61,263,46,unaltered,WaterSplash_057dB,pouring_water,shower,0.2,low-intensity,outdoor,1,1.5,0,0.6
1,61,299,69,unaltered,WaterSplash_057dB,pouring_water,shower,0.2,low-intensity,outdoor,1,1.5,0,0.6
1,66,176,103,reverb,PouringLiquid_059dB,motor,car_accelerating,0,low-intensity,either,1,1.5,0,0.6
1,66,334,25,reverb,PouringLiquid_059dB,motor,pool_balls_colliding,0,low-intensity,either,1,1.5,0,0.6
1,66,64,38,reverb,PouringLiquid_059dB,motor,car_accelerating,0,low-intensity,either,1,1.5,0,0.6
1,66,262,58,reverb,PouringLiquid_059dB,motor,car_accelerating,0,low-intensity,either,1,1.5,0,0.6
1,66,71,86,reverb,PouringLiquid_059dB,motor,car_accelerating,0,low-intensity,either,1,1.5,0,0.6
1,70,135,46,unaltered,ChoppingVegetables_060dB,walking_on_a_wood_floor,ChoppingVegetables_060dB,0.6,low-intensity,indoor,1,1.5,0,1
1,70,227,70,unaltered,ChoppingVegetables_060dB,walking_on_a_wood_floor,chainsaw,0.6,low-intensity,indoor,1,1.5,0,1
1,70,231,4,unaltered,ChoppingVegetables_060dB,walking_on_a_wood_floor,hands_rubbing,0.6,low-intensity,indoor,1,1.5,0,1
1,70,360,97,unaltered,ChoppingVegetables_060dB,walking_on_a_wood_floor,ChoppingVegetables_060dB,0.6,low-intensity,indoor,1,1.5,0,1
1,70,69,49,unaltered,ChoppingVegetables_060dB,walking_on_a_wood_floor,ChoppingVegetables_060dB,0.6,low-intensity,indoor,1,1.5,0,1
1,71,182,20,unaltered,Blender_088dB,blender,Blender_088dB,0.8,high-intensity,indoor,1,0,0,0.4
1,71,65,23,unaltered,Blender_088dB,blender,slicing_bread,0.8,high-intensity,indoor,1,0,0,0.4
1,71,77,57,unaltered,Blender_088dB,blender,Blender_088dB,0.8,high-intensity,indoor,1,0,0,0.4
1,71,116,111,unaltered,Blender_088dB,blender,Blender_088dB,0.8,high-intensity,indoor,1,0,0,0.4
1,71,107,32,unaltered,Blender_088dB,blender,Blender_088dB,0.8,high-intensity,indoor,1,0,0,0.4
1,73,49,44,unaltered,HairDryer_092dB,blender,motorboat,0.8,high-intensity,indoor,1,1.5,0,0.4
1,73,227,67,unaltered,HairDryer_092dB,blender,HairDryer_092dB,0.8,high-intensity,indoor,1,1.5,0,0.4
1,73,348,59,unaltered,HairDryer_092dB,blender,HairDryer_092dB,0.8,high-intensity,indoor,1,1.5,0,0.4
1,73,86,55,unaltered,HairDryer_092dB,blender,HairDryer_092dB,0.8,high-intensity,indoor,1,1.5,0,0.4
1,73,355,8,unaltered,HairDryer_092dB,blender,HairDryer_092dB,0.8,high-intensity,indoor,1,1.5,0,0.4
1,84,273,113,reverb,Typing_042dB,can_rolling,scratching,0,low-intensity,indoor,1,0,0,1
1,84,54,64,reverb,Typing_042dB,can_rolling,crumpling_paper,0,low-intensity,indoor,1,0,0,1
1,84,343,84,reverb,Typing_042dB,can_rolling,footseps_in_pebbles,0,low-intensity,indoor,1,0,0,1
1,84,258,71,reverb,Typing_042dB,can_rolling,footseps_in_pebbles,0,low-intensity,indoor,1,0,0,1
1,84,134,57,reverb,Typing_042dB,can_rolling,crumpling_paper,0,low-intensity,indoor,1,0,0,1
1,86,303,52,unaltered,Chainsaw_113dB,weed_eater,Chainsaw_113dB,0.8,high-intensity,outdoor,1,1,0,0.6
1,86,113,69,unaltered,Chainsaw_113dB,weed_eater,writing_on_a_chalkboard,0.8,high-intensity,outdoor,1,1,0,0.6
1,86,140,106,unaltered,Chainsaw_113dB,weed_eater,Chainsaw_113dB,0.8,high-intensity,outdoor,1,1,0,0.6
1,86,365,6,unaltered,Chainsaw_113dB,weed_eater,Chainsaw_113dB,0.8,high-intensity,outdoor,1,1,0,0.6
1,86,319,43,unaltered,Chainsaw_113dB,weed_eater,Chainsaw_113dB,0.8,high-intensity,outdoor,1,1,0,0.6
1,88,310,109,reverb,GlassSmash_102dB,banging_a_pot,jackhammer,0,high-intensity,either,1,1.5,0,0.6
1,88,121,36,reverb,GlassSmash_102dB,banging_a_pot,car_accelerating,0,high-intensity,either,1,1.5,0,0.6
1,88,161,15,reverb,GlassSmash_102dB,banging_a_pot,blender,0,high-intensity,either,1,1.5,0,0.6
1,88,135,8,reverb,GlassSmash_102dB,banging_a_pot,spray_can_shake,0,high-intensity,either,1,1.5,0,0.6
1,88,199,68,reverb,GlassSmash_102dB,banging_a_pot,spray_can_shake,0,high-intensity,either,1,1.5,0,0.6
1,89,366,106,reverb,PeelingVegetables059dB,scraping_paint,PeelingVegetables059dB,0.4,low-intensity,indoor,1,1.5,0,1
1,89,9,10,reverb,PeelingVegetables059dB,scraping_paint,crumpling_paper,0.4,low-intensity,indoor,1,1.5,0,1
1,89,138,70,reverb,PeelingVegetables059dB,scraping_paint,writing_on_a_chalkboard,0.4,low-intensity,indoor,1,1.5,0,1
1,89,279,25,reverb,PeelingVegetables059dB,scraping_paint,pepper_grinder,0.4,low-intensity,indoor,1,1.5,0,1
1,89,51,108,reverb,PeelingVegetables059dB,scraping_paint,PeelingVegetables059dB,0.4,low-intensity,indoor,1,1.5,0,1
1,95,206,35,reverb,Lawnmower_119dB,boat_motor,Lawnmower_119dB,0.8,high-intensity,outdoor,1,0,0,0.4
1,95,165,33,reverb,Lawnmower_119dB,boat_motor,crumpling_paper,0.8,high-intensity,outdoor,1,0,0,0.4
1,95,8,20,reverb,Lawnmower_119dB,boat_motor,Lawnmower_119dB,0.8,high-intensity,outdoor,1,0,0,0.4
1,95,322,8,reverb,Lawnmower_119dB,boat_motor,Lawnmower_119dB,0.8,high-intensity,outdoor,1,0,0,0.4
1,95,110,115,reverb,Lawnmower_119dB,boat_motor,Lawnmower_119dB,0.8,high-intensity,outdoor,1,0,0,0.4
1,105,267,27,unaltered,HammerMetal_112dB,banging_on_a_fence,HammerMetal_112dB,0.8,high-intensity,either,1,1.5,0,0.6
1,105,169,80,unaltered,HammerMetal_112dB,banging_on_a_fence,slicing_bread,0.8,high-intensity,either,1,1.5,0,0.6
1,105,176,73,unaltered,HammerMetal_112dB,banging_on_a_fence,HammerMetal_112dB,0.8,high-intensity,either,1,1.5,0,0.6
1,105,200,75,unaltered,HammerMetal_112dB,banging_on_a_fence,HammerMetal_112dB,0.8,high-intensity,either,1,1.5,0,0.6
1,105,83,39,unaltered,HammerMetal_112dB,banging_on_a_fence,HammerMetal_112dB,0.8,high-intensity,either,1,1.5,0,0.6
1,107,238,112,reverb,LeafBlower_114dB,blender,electric_shaver,0,high-intensity,outdoor,1,1.5,0,0.4
1,107,316,78,reverb,LeafBlower_114dB,blender,electric_shaver,0,high-intensity,outdoor,1,1.5,0,0.4
1,107,321,22,reverb,LeafBlower_114dB,blender,electric_shaver,0,high-intensity,outdoor,1,1.5,0,0.4
1,107,73,105,reverb,LeafBlower_114dB,blender,electric_shaver,0,high-intensity,outdoor,1,1.5,0,0.4
1,107,244,66,reverb,LeafBlower_114dB,blender,electric_shaver,0,high-intensity,outdoor,1,1.5,0,0.4
1,113,341,32,reverb,Vacuum_095dB,vacuum,Vacuum_095dB,0.8,high-intensity,indoor,1,1.5,0,1
1,113,173,104,reverb,Vacuum_095dB,vacuum,chainsaw,0.8,high-intensity,indoor,1,1.5,0,1
1,113,68,71,reverb,Vacuum_095dB,vacuum,Vacuum_095dB,0.8,high-intensity,indoor,1,1.5,0,1
1,113,346,34,reverb,Vacuum_095dB,vacuum,Vacuum_095dB,0.8,high-intensity,indoor,1,1.5,0,1
1,113,146,57,reverb,Vacuum_095dB,vacuum,Vacuum_095dB,0.8,high-intensity,indoor,1,1.5,0,1
1,114,231,32,reverb,CoffeeBeanGrinder_084dB,lawnmower,branch_trimmer,0,high-intensity,indoor,1,1,0,0.4
1,114,153,18,reverb,CoffeeBeanGrinder_084dB,lawnmower,drinking,0,high-intensity,indoor,1,1,0,0.4
1,114,216,27,reverb,CoffeeBeanGrinder_084dB,lawnmower,branch_trimmer,0,high-intensity,indoor,1,1,0,0.4
1,114,241,27,reverb,CoffeeBeanGrinder_084dB,lawnmower,branch_trimmer,0,high-intensity,indoor,1,1,0,0.4
1,114,31,56,reverb,CoffeeBeanGrinder_084dB,lawnmower,drinking,0,high-intensity,indoor,1,1,0,0.4
2,3,181,29,reverb,PeelingVegetables059dB,scrubbing_inside_a_barrel,hair_dryer,0,low-intensity,indoor,1,1.5,0,0.8
2,3,327,81,reverb,PeelingVegetables059dB,scrubbing_inside_a_barrel,train_whistle,0,low-intensity,indoor,1,1.5,0,0.8
2,3,213,2,reverb,PeelingVegetables059dB,scrubbing_inside_a_barrel,suitcase_rolling,0,low-intensity,indoor,1,1.5,0,0.8
2,3,234,1,reverb,PeelingVegetables059dB,scrubbing_inside_a_barrel,suitcase_rolling,0,low-intensity,indoor,1,1.5,0,0.8
2,3,37,9,reverb,PeelingVegetables059dB,scrubbing_inside_a_barrel,suitcase_rolling,0,low-intensity,indoor,1,1.5,0,0.8
2,5,162,29,unaltered,BiteChewApple_057dB,chewing_apple,BiteChewApple_057dB,1,low-intensity,either,1,1.5,0,0.4
2,5,41,31,unaltered,BiteChewApple_057dB,chewing_apple,BiteChewApple_057dB,1,low-intensity,either,1,1.5,0,0.4
2,5,185,40,unaltered,BiteChewApple_057dB,chewing_apple,BiteChewApple_057dB,1,low-intensity,either,1,1.5,0,0.4
2,5,348,13,unaltered,BiteChewApple_057dB,chewing_apple,BiteChewApple_057dB,1,low-intensity,either,1,1.5,0,0.4
2,5,130,72,unaltered,BiteChewApple_057dB,chewing_apple,BiteChewApple_057dB,1,low-intensity,either,1,1.5,0,0.4
2,8,274,82,reverb,Vacuum_095dB,vacuuming,Vacuum_095dB,1,high-intensity,indoor,1,1.5,0,0.8
2,8,287,92,reverb,Vacuum_095dB,vacuuming,Vacuum_095dB,1,high-intensity,indoor,1,1.5,0,0.8
2,8,298,29,reverb,Vacuum_095dB,vacuuming,Vacuum_095dB,1,high-intensity,indoor,1,1.5,0,0.8
2,8,330,40,reverb,Vacuum_095dB,vacuuming,Vacuum_095dB,1,high-intensity,indoor,1,1.5,0,0.8
2,8,129,93,reverb,Vacuum_095dB,vacuuming,Vacuum_095dB,1,high-intensity,indoor,1,1.5,0,0.8
2,10,150,100,reverb,PepperGrinder_056dB,scrubbing_metal,electric_shaver,0,low-intensity,indoor,1,1,0,1
2,10,314,87,reverb,PepperGrinder_056dB,scrubbing_metal,electric_shaver,0,low-intensity,indoor,1,1,0,1
2,10,360,95,reverb,PepperGrinder_056dB,scrubbing_metal,electric_shaver,0,low-intensity,indoor,1,1,0,1
2,10,190,3,reverb,PepperGrinder_056dB,scrubbing_metal,scratching,0,low-intensity,indoor,1,1,0,1
2,10,287,57,reverb,PepperGrinder_056dB,scrubbing_metal,car_skidding,0,low-intensity,indoor,1,1,0,1
2,15,34,93,unaltered,Typing_042dB,typing,Typing_042dB,1,low-intensity,indoor,1,0,0,0.4
2,15,27,83,unaltered,Typing_042dB,typing,Typing_042dB,1,low-intensity,indoor,1,0,0,0.4
2,15,106,35,unaltered,Typing_042dB,typing,Typing_042dB,1,low-intensity,indoor,1,0,0,0.4
2,15,53,44,unaltered,Typing_042dB,typing,Typing_042dB,1,low-intensity,indoor,1,0,0,0.4
2,15,64,21,unaltered,Typing_042dB,typing,Typing_042dB,1,low-intensity,indoor,1,0,0,0.4
2,17,322,2,reverb,CoffeeBeanGrinder_084dB,vacuuming,crowd_cheering,0,high-intensity,indoor,1,1,0,0.8
2,17,242,101,reverb,CoffeeBeanGrinder_084dB,vacuuming,leaf_blower,0,high-intensity,indoor,1,1,0,0.8
2,17,341,103,reverb,CoffeeBeanGrinder_084dB,vacuuming,shovel,0,high-intensity,indoor,1,1,0,0.8
2,17,14,67,reverb,CoffeeBeanGrinder_084dB,vacuuming,shovel,0,high-intensity,indoor,1,1,0,0.8
2,17,175,91,reverb,CoffeeBeanGrinder_084dB,vacuuming,leaf_blower,0,high-intensity,indoor,1,1,0,0.8
2,26,130,105,unaltered,HairDryer_092dB,hairdryer,HairDryer_092dB,1,high-intensity,indoor,1,1.5,0,0.2
2,26,355,50,unaltered,HairDryer_092dB,hairdryer,HairDryer_092dB,1,high-intensity,indoor,1,1.5,0,0.2
2,26,367,82,unaltered,HairDryer_092dB,hairdryer,HairDryer_092dB,1,high-intensity,indoor,1,1.5,0,0.2
2,26,74,49,unaltered,HairDryer_092dB,hairdryer,HairDryer_092dB,1,high-intensity,indoor,1,1.5,0,0.2
2,26,316,21,unaltered,HairDryer_092dB,hairdryer,HairDryer_092dB,1,high-intensity,indoor,1,1.5,0,0.2
2,31,121,23,unaltered,PouringLiquid_059dB,water_spilling,water_splash,0,low-intensity,either,1,1.5,0,0.8
2,31,306,57,unaltered,PouringLiquid_059dB,water_spilling,water_splash,0,low-intensity,either,1,1.5,0,0.8
2,31,146,78,unaltered,PouringLiquid_059dB,water_spilling,water_splash,0,low-intensity,either,1,1.5,0,0.8
2,31,161,74,unaltered,PouringLiquid_059dB,water_spilling,water_splash,0,low-intensity,either,1,1.5,0,0.8
2,31,348,22,unaltered,PouringLiquid_059dB,water_spilling,water_splash,0,low-intensity,either,1,1.5,0,0.8
2,35,361,86,unaltered,FootstepsInSand_055dB,shuffling_cloth_against_microphone,car_skidding,0,low-intensity,outdoor,1,1.5,0,0.8
2,35,347,59,unaltered,FootstepsInSand_055dB,shuffling_cloth_against_microphone,car_skidding,0,low-intensity,outdoor,1,1.5,0,0.8
2,35,219,62,unaltered,FootstepsInSand_055dB,shuffling_cloth_against_microphone,electric_shaver,0,low-intensity,outdoor,1,1.5,0,0.8
2,35,189,3,unaltered,FootstepsInSand_055dB,shuffling_cloth_against_microphone,compressed_air_spray,0,low-intensity,outdoor,1,1.5,0,0.8
2,35,307,6,unaltered,FootstepsInSand_055dB,shuffling_cloth_against_microphone,electric_shaver,0,low-intensity,outdoor,1,1.5,0,0.8
2,36,178,63,reverb,HandsRubbing_059dB,scrubbing_barrel_fast,hair_dryer,0.2,low-intensity,either,1,0,0,1
2,36,327,8,reverb,HandsRubbing_059dB,scrubbing_barrel_fast,rustling_branch,0.2,low-intensity,either,1,0,0,1
2,36,230,112,reverb,HandsRubbing_059dB,scrubbing_barrel_fast,HandsRubbing_059dB,0.2,low-intensity,either,1,0,0,1
2,36,91,27,reverb,HandsRubbing_059dB,scrubbing_barrel_fast,rustling_branch,0.2,low-intensity,either,1,0,0,1
2,36,241,56,reverb,HandsRubbing_059dB,scrubbing_barrel_fast,rustling_branch,0.2,low-intensity,either,1,0,0,1
2,43,360,76,reverb,RustlingBranch_052dB,metal_shuffling,hammer_metal,0,low-intensity,outdoor,1,1.5,0,0.8
2,43,218,88,reverb,RustlingBranch_052dB,metal_shuffling,hammer_metal,0,low-intensity,outdoor,1,1.5,0,0.8
2,43,350,98,reverb,RustlingBranch_052dB,metal_shuffling,hammer_metal,0,low-intensity,outdoor,1,1.5,0,0.8
2,43,300,48,reverb,RustlingBranch_052dB,metal_shuffling,blender,0,low-intensity,outdoor,1,1.5,0,0.8
2,43,329,107,reverb,RustlingBranch_052dB,metal_shuffling,hammer_metal,0,low-intensity,outdoor,1,1.5,0,0.8
2,48,40,31,reverb,HammerNail_097dB,hit_metal_in_reverse,zipper,0.8,high-intensity,either,1,1,0,0
2,48,62,64,reverb,HammerNail_097dB,hit_metal_in_reverse,HammerNail_097dB,0.8,high-intensity,either,1,1,0,0
2,48,334,74,reverb,HammerNail_097dB,hit_metal_in_reverse,HammerNail_097dB,0.8,high-intensity,either,1,1,0,0
2,48,203,10,reverb,HammerNail_097dB,hit_metal_in_reverse,HammerNail_097dB,0.8,high-intensity,either,1,1,0,0
2,48,216,10,reverb,HammerNail_097dB,hit_metal_in_reverse,HammerNail_097dB,0.8,high-intensity,either,1,1,0,0
2,49,182,13,reverb,Blender_088dB,blender,boiling_kettle,0,high-intensity,indoor,1,0,0,0.4
2,49,28,42,reverb,Blender_088dB,blender,glass_smash,0,high-intensity,indoor,1,0,0,0.4
2,49,314,6,reverb,Blender_088dB,blender,dentist_drill,0,high-intensity,indoor,1,0,0,0.4
2,49,101,17,reverb,Blender_088dB,blender,dentist_drill,0,high-intensity,indoor,1,0,0,0.4
2,49,64,116,reverb,Blender_088dB,blender,glass_smash,0,high-intensity,indoor,1,0,0,0.4
2,54,154,36,unaltered,HammerMetal_112dB,metal_hitting,HammerMetal_112dB,1,high-intensity,either,1,1.5,0,0.2
2,54,118,87,unaltered,HammerMetal_112dB,metal_hitting,HammerMetal_112dB,1,high-intensity,either,1,1.5,0,0.2
2,54,123,12,unaltered,HammerMetal_112dB,metal_hitting,HammerMetal_112dB,1,high-intensity,either,1,1.5,0,0.2
2,54,114,101,unaltered,HammerMetal_112dB,metal_hitting,HammerMetal_112dB,1,high-intensity,either,1,1.5,0,0.2
2,54,119,100,unaltered,HammerMetal_112dB,metal_hitting,HammerMetal_112dB,1,high-intensity,either,1,1.5,0,0.2
2,55,248,41,unaltered,Chainsaw_113dB,motor_saw,car_crash,0.6,high-intensity,outdoor,1,1,0,0.2
2,55,61,2,unaltered,Chainsaw_113dB,motor_saw,Chainsaw_113dB,0.6,high-intensity,outdoor,1,1,0,0.2
2,55,9,91,unaltered,Chainsaw_113dB,motor_saw,car_crash,0.6,high-intensity,outdoor,1,1,0,0.2
2,55,147,90,unaltered,Chainsaw_113dB,motor_saw,Chainsaw_113dB,0.6,high-intensity,outdoor,1,1,0,0.2
2,55,227,64,unaltered,Chainsaw_113dB,motor_saw,Chainsaw_113dB,0.6,high-intensity,outdoor,1,1,0,0.2
2,57,318,26,unaltered,SuitcaseRolling_052dB,something_rolling_on_a_board,writing_on_a_chalkboard,0.2,low-intensity,either,1,1.5,0,0.6
2,57,351,54,unaltered,SuitcaseRolling_052dB,something_rolling_on_a_board,angry_shouting,0.2,low-intensity,either,1,1.5,0,0.6
2,57,318,7,unaltered,SuitcaseRolling_052dB,something_rolling_on_a_board,angry_shouting,0.2,low-intensity,either,1,1.5,0,0.6
2,57,365,80,unaltered,SuitcaseRolling_052dB,something_rolling_on_a_board,writing_on_a_chalkboard,0.2,low-intensity,either,1,1.5,0,0.6
2,57,316,65,unaltered,SuitcaseRolling_052dB,something_rolling_on_a_board,SuitcaseRolling_052dB,0.2,low-intensity,either,1,1.5,0,0.6
2,58,64,12,reverb,ChoppingVegetables_060dB,reverse_sound_in_barrel,printing,0,low-intensity,indoor,1,1.5,0,0.8
2,58,328,98,reverb,ChoppingVegetables_060dB,reverse_sound_in_barrel,cuckoo_clock,0,low-intensity,indoor,1,1.5,0,0.8
2,58,212,62,reverb,ChoppingVegetables_060dB,reverse_sound_in_barrel,cuckoo_clock,0,low-intensity,indoor,1,1.5,0,0.8
2,58,117,62,reverb,ChoppingVegetables_060dB,reverse_sound_in_barrel,blender,0,low-intensity,indoor,1,1.5,0,0.8
2,58,24,73,reverb,ChoppingVegetables_060dB,reverse_sound_in_barrel,cuckoo_clock,0,low-intensity,indoor,1,1.5,0,0.8
2,68,27,36,unaltered,LeafBlower_114dB,drill,busaccelerating,0,high-intensity,outdoor,1,1.5,0,0.4
2,68,159,54,unaltered,LeafBlower_114dB,drill,car_skidding,0,high-intensity,outdoor,1,1.5,0,0.4
2,68,225,58,unaltered,LeafBlower_114dB,drill,car_skidding,0,high-intensity,outdoor,1,1.5,0,0.4
2,68,23,56,unaltered,LeafBlower_114dB,drill,car_skidding,0,high-intensity,outdoor,1,1.5,0,0.4
2,68,54,44,unaltered,LeafBlower_114dB,drill,busaccelerating,0,high-intensity,outdoor,1,1.5,0,0.4
