listener,listener_trial,reverb_condition,sound_heard,distance_rating,typical_source_intensity
7,136,unaltered,cutting_with_scissors,5,low-intensity
7,137,unaltered,water_dripping,2,low-intensity
7,138,reverb,clock_ticking,5,low-intensity
7,139,unaltered,horse_neighing,5,high-intensity
7,140,reverb,bowling_pins_falling,6,high-intensity
7,141,reverb,train_passing_by,6,high-intensity
7,142,reverb,spray_can_shaking,2,low-intensity
7,143,reverb,dialup_internet,6,high-intensity
7,144,unaltered,dog_drinking,2,low-intensity
7,145,reverb,helicopter,8,high-intensity
7,146,reverb,kettle_whistling,5,high-intensity
7,147,reverb,coloring,6,low-intensity
7,148,reverb,bells_jingling,5,high-intensity
7,149,reverb,vacuum,5,high-intensity
7,150,unaltered,pinball_machine_sounds,6,high-intensity
7,151,reverb,puppy_whining,5,low-intensity
7,152,unaltered,chimes_in_the_wind,5,high-intensity
7,153,reverb,duck_quack,5,high-intensity
7,154,unaltered,bear,8,high-intensity
7,155,reverb,printing,6,high-intensity
7,156,reverb,motorcycle_reving,4,high-intensity
7,157,unaltered,bees_buzzing,2,low-intensity
7,158,unaltered,cash_register,1,low-intensity
7,159,reverb,chicken_clucking,8,low-intensity
7,160,unaltered,swimming,5,low-intensity
7,161,reverb,running,5,low-intensity
7,162,reverb,truck,5,high-intensity
7,163,reverb,heart_beat,5,low-intensity
7,164,unaltered,frying,7,low-intensity
7,165,unaltered,camera_snapping_photos,2,low-intensity
7,166,unaltered,rotary_telephone_dialer,5,low-intensity
7,167,unaltered,rooster,2,high-intensity
7,168,unaltered,airconditioner,4,low-intensity
7,169,unaltered,grandfather_clock_chimes,6,high-intensity
7,170,reverb,dishes_clanking,5,high-intensity
7,171,reverb,ballooninflating,5,low-intensity
7,172,reverb,electric_shaver,4,high-intensity
7,173,unaltered,slicing_bread,5,low-intensity
7,174,unaltered,vegetable_peeler,5,low-intensity
7,175,unaltered,crow,5,high-intensity
7,176,reverb,sharpening_knives,1,low-intensity
7,177,unaltered,shower,6,high-intensity
7,178,unaltered,whispering,4,low-intensity
7,179,unaltered,shuffling_cards,1,low-intensity
7,180,reverb,wolf_howling,6,high-intensity
7,181,reverb,lion_growl_and_roar,7,high-intensity
7,182,unaltered,gunfire,6,high-intensity
7,183,unaltered,church_bells,5,high-intensity
7,184,unaltered,school_bell,6,high-intensity
7,185,reverb,blender,5,high-intensity
7,186,unaltered,seal,6,high-intensity
7,187,reverb,walking_on_leaves,4,low-intensity
7,188,reverb,velcro,5,low-intensity
7,189,reverb,crowd_cheering,8,high-intensity
7,190,unaltered,train_whistle,8,high-intensity
7,191,reverb,angry_shouting,7,high-intensity
7,192,unaltered,cat_purring,2,low-intensity
8,1,reverb,dishes_clanking,4,high-intensity
8,2,reverb,balloondeflating,7,low-intensity
8,3,unaltered,bike_bell,4,low-intensity
8,4,unaltered,crowd_cheering,4,high-intensity
8,5,reverb,humming,5,low-intensity
8,6,unaltered,radio_or_tv_static,1,high-intensity
8,7,unaltered,marching,5,high-intensity
8,8,unaltered,church_bells,6,high-intensity
8,9,reverb,car_idling,7,low-intensity
8,10,unaltered,vegetable_peeler,1,low-intensity
8,11,reverb,fireworks,5,high-intensity
8,12,unaltered,flag_flapping,6,low-intensity
8,13,reverb,dog_drinking,4,low-intensity
8,14,unaltered,running_water,5,low-intensity
8,15,unaltered,road_traffic,1,high-intensity
8,16,unaltered,bicycling,7,low-intensity
8,17,unaltered,car_accelerating,4,low-intensity
8,18,unaltered,cow_mooing,6,high-intensity
8,19,reverb,doorbell,4,high-intensity
8,20,reverb,whispering,2,low-intensity
8,21,unaltered,jumping_rope,4,low-intensity
8,22,unaltered,telephone_dialing,8,low-intensity
8,23,reverb,chimes_in_the_wind,2,high-intensity
8,24,unaltered,gong,2,high-intensity
8,25,unaltered,helicopter,7,high-intensity
8,26,reverb,puppy_whining,5,low-intensity
8,27,unaltered,ballooninflating,2,low-intensity
8,28,reverb,breathing,1,low-intensity
8,29,reverb,race_car_passing_by,5,high-intensity
8,30,reverb,spraying,6,low-intensity
8,31,unaltered,scratching,2,low-intensity
8,32,reverb,typing,5,low-intensity
8,33,unaltered,blender,2,high-intensity
8,34,reverb,rocking_chair,6,high-intensity
8,35,unaltered,truck,5,high-intensity
8,36,unaltered,zipper,6,low-intensity
8,37,unaltered,sawing,5,high-intensity
8,38,unaltered,drinking,5,low-intensity
8,39,reverb,dial_tone,6,low-intensity
8,40,unaltered,crumpling_paper,1,low-intensity
8,41,unaltered,grandfather_clock_chimes,6,high-intensity
8,42,unaltered,microwave_running,6,low-intensity
8,43,unaltered,camera_snapping_photos,5,low-intensity
8,44,unaltered,squeaky_toy,8,high-intensity
8,45,reverb,motorboat,6,high-intensity
8,46,reverb,coloring,6,low-intensity
8,47,reverb,dog_barking,5,high-intensity
8,48,unaltered,car_power_windows,6,low-intensity
8,49,reverb,flushing,5,low-intensity
8,50,reverb,owl_hooting,2,low-intensity
8,51,unaltered,bus,7,low-intensity
8,52,reverb,cutting_with_scissors,4,low-intensity
8,53,unaltered,electric_hand_drill,4,high-intensity
8,54,unaltered,dog_panting,2,low-intensity
8,55,unaltered,finger_tapping,2,low-intensity
8,56,reverb,water_dripping,5,low-intensity
8,57,unaltered,busaccelerating,6,low-intensity
8,58,unaltered,hawk,4,high-intensity
8,59,unaltered,laughing,1,high-intensity
8,60,reverb,water_splashing,4,high-intensity
8,61,reverb,songbird,7,low-intensity
8,62,unaltered,jackhammer,5,high-intensity
8,63,unaltered,slicing_bread,1,low-intensity
8,64,unaltered,computer_startup_sound,4,low-intensity
8,65,reverb,pinball_machine_sounds,2,high-intensity
8,66,unaltered,siren,8,high-intensity
8,67,unaltered,walking_on_hard_surface,5,low-intensity
8,68,unaltered,crickets,1,low-intensity
8,69,unaltered,cicadas,5,high-intensity
8,70,reverb,toothbrushing,4,low-intensity
8,71,unaltered,wings_flapping,2,low-intensity
8,72,reverb,duck_quack,6,high-intensity
8,73,unaltered,bus_decelerating,8,high-intensity
8,74,reverb,airconditioner,4,low-intensity
8,75,reverb,cat_purring,5,low-intensity
8,76,unaltered,coin_dropping,2,low-intensity
8,77,unaltered,grunting_and_groaning,2,low-intensity
8,78,reverb,coin_in_vending_machine,5,low-intensity
8,79,reverb,hair_dryer,6,high-intensity
8,80,unaltered,horse_galloping,6,low-intensity
8,81,reverb,sliding_door,6,low-intensity
8,82,reverb,frying,4,low-intensity
8,83,reverb,bowling_pins_falling,7,high-intensity
8,84,unaltered,ping_pong,2,high-intensity
8,85,unaltered,pig_snorting,2,high-intensity
8,86,reverb,ratchet,4,low-intensity
8,87,unaltered,bees_buzzing,2,low-intensity
8,88,unaltered,rotary_telephone_dialer,2,low-intensity
8,89,reverb,airhockey,6,high-intensity
8,90,unaltered,pepper_grinder,1,low-intensity
8,91,reverb,horse_neighing,6,high-intensity
8,92,reverb,door_knocking,6,high-intensity
8,93,unaltered,thunder,5,high-intensity
8,94,reverb,newspaper_rustling,4,low-intensity
8,95,unaltered,dentist_drill,5,high-intensity
8,96,reverb,running_on_gravel,7,low-intensity
8,97,reverb,velcro,8,low-intensity
8,98,unaltered,bells_jingling,1,high-intensity
8,99,unaltered,lion_growl_and_roar,7,high-intensity
8,100,unaltered,train_passing_by,4,high-intensity
8,101,reverb,background_speech,5,high-intensity
8,102,reverb,dialup_internet,5,high-intensity
8,103,unaltered,scream,6,high-intensity
8,104,reverb,motorcycle_reving,7,high-intensity
8,105,reverb,crow,6,high-intensity
8,106,reverb,train_warning_bell,5,high-intensity
8,107,unaltered,blacksmith_hammering,4,high-intensity
8,108,reverb,rubbing_hands,5,low-intensity
8,109,reverb,keys_jingling,6,low-intensity
8,110,unaltered,shower,6,high-intensity
8,111,unaltered,tennis_volley,6,high-intensity
8,112,reverb,chainsaw_revving,7,high-intensity
8,113,reverb,clock_ticking,5,low-intensity
8,114,reverb,car_skidding,7,high-intensity
8,115,reverb,fire,4,low-intensity
8,116,unaltered,car_engine_starting,5,high-intensity
8,117,reverb,running,5,low-intensity
8,118,reverb,electric_shaver,2,high-intensity
8,119,reverb,biting_and_chewing,1,low-intensity
8,120,unaltered,airplane_taking_off,5,high-intensity
8,121,unaltered,waves_at_beach,7,high-intensity
8,122,reverb,gavel,4,high-intensity
8,123,reverb,heart_beat,8,low-intensity
8,124,unaltered,blowing_on_bottle,5,low-intensity
8,125,unaltered,winding_up_a_device,4,low-intensity
8,126,reverb,boiling_water,2,low-intensity
8,127,reverb,bear,4,high-intensity
8,128,reverb,angry_shouting,9,high-intensity
8,129,reverb,tearing,6,low-intensity
8,130,unaltered,walking_on_leaves,5,low-intensity
8,131,reverb,bicycle_skidding,7,low-intensity
8,132,unaltered,spray_can_shaking,6,low-intensity
8,133,reverb,writing_on_a_chalkboard,6,low-intensity
8,134,reverb,suitcase_rolling,1,low-intensity
8,135,reverb,hammering,7,high-intensity
8,136,reverb,glass_shattering,1,high-intensity
8,137,unaltered,cuckoo_clock,5,high-intensity
8,138,unaltered,train_whistle,9,high-intensity
8,139,unaltered,geese,2,high-intensity
8,140,reverb,sharpening_knives,1,low-intensity
8,141,unaltered,coughing,6,high-intensity
8,142,reverb,sheep,5,high-intensity
8,143,reverb,boat_horn,8,high-intensity
8,144,unaltered,coffee_machine,5,low-intensity
8,145,reverb,chicken_clucking,7,low-intensity
8,146,unaltered,film_reel_turning,6,high-intensity
8,147,reverb,truck_beeping_while_backing_up,6,high-intensity
8,148,unaltered,reception_desk_bell,2,high-intensity
8,149,unaltered,printing,4,high-intensity
8,150,unaltered,rain,4,high-intensity
8,151,reverb,lawn_mower,2,high-intensity
8,152,reverb,seagulls,5,high-intensity
8,153,reverb,rooster,5,high-intensity
8,154,reverb,gargling,5,low-intensity
8,155,unaltered,shuffling_cards,7,low-intensity
8,156,unaltered,writing_on_paper,6,low-intensity
8,157,unaltered,shoveling,2,low-intensity
8,158,unaltered,rattlesnake,2,low-intensity
8,159,reverb,walking_on_gravel,5,low-intensity
8,160,unaltered,walking_with_heels,2,high-intensity
8,161,reverb,monkey_scream,6,high-intensity
8,162,unaltered,wind,6,low-intensity
8,163,reverb,chopping_food,2,low-intensity
8,164,unaltered,pouring_liquid,2,low-intensity
8,165,reverb,cash_register,2,low-intensity
8,166,unaltered,gunfire,5,high-intensity
8,167,unaltered,grating_food,7,low-intensity
8,168,unaltered,wolf_howling,2,high-intensity
8,169,unaltered,fire_alarm,5,high-intensity
8,170,unaltered,stream,2,low-intensity
8,171,unaltered,chair_rolling,4,low-intensity
8,172,unaltered,popcorn,5,high-intensity
8,173,unaltered,basketball_dribbling,5,low-intensity
8,174,reverb,frog_croaking,5,low-intensity
8,175,reverb,applause,5,high-intensity
8,176,reverb,kettle_whistling,4,high-intensity
8,177,reverb,seal,6,high-intensity
8,178,unaltered,explosion,7,high-intensity
8,179,reverb,vacuum,9,high-intensity
8,180,reverb,whistle,7,high-intensity
8,181,reverb,school_bell,7,high-intensity
8,182,reverb,elevator_door,8,low-intensity
8,183,unaltered,crowd_laughing,8,high-intensity
8,184,unaltered,swimming,7,low-intensity
8,185,unaltered,car_crash,1,high-intensity
8,186,reverb,bulldozer,2,high-intensity
8,187,reverb,pouring_water_out_of_bottle,6,low-intensity
8,188,unaltered,crying,4,high-intensity
8,189,reverb,turkey_gobble,2,high-intensity
8,190,reverb,pool_balls_colliding,2,high-intensity
8,191,reverb,cellphone_vibrating,6,low-intensity
8,192,unaltered,running_up_stairs,7,low-intensity
9,1,unaltered,busaccelerating,5,low-intensity
9,2,reverb,sharpening_knives,4,low-intensity
9,3,reverb,jumping_rope,6,low-intensity
9,4,reverb,vegetable_peeler,6,low-intensity
9,5,unaltered,dentist_drill,4,high-intensity
9,6,reverb,coloring,2,low-intensity
9,7,unaltered,marching,1,high-intensity
9,8,unaltered,slicing_bread,1,low-intensity
9,9,unaltered,thunder,8,high-intensity
9,10,reverb,laughing,6,high-intensity
9,11,unaltered,cat_purring,1,low-intensity
9,12,reverb,owl_hooting,7,low-intensity
9,13,reverb,radio_or_tv_static,6,high-intensity
9,14,unaltered,bus,5,low-intensity
9,15,unaltered,airplane_taking_off,7,high-intensity
9,16,unaltered,dog_panting,2,low-intensity
9,17,reverb,angry_shouting,6,high-intensity
9,18,reverb,electric_hand_drill,5,high-intensity
9,19,unaltered,blowing_on_bottle,4,low-intensity
9,20,unaltered,pig_snorting,4,high-intensity
9,21,unaltered,motorboat,6,high-intensity
9,22,reverb,running_water,4,low-intensity
9,23,unaltered,airhockey,4,high-intensity
9,24,reverb,turkey_gobble,6,high-intensity
9,25,reverb,finger_tapping,4,low-intensity
9,26,unaltered,sliding_door,7,low-intensity
9,27,unaltered,spraying,4,low-intensity
9,28,reverb,writing_on_a_chalkboard,5,low-intensity
9,29,reverb,seal,7,high-intensity
9,30,unaltered,whispering,1,low-intensity
9,31,unaltered,cicadas,1,high-intensity
9,32,unaltered,wind,6,low-intensity
9,33,unaltered,train_warning_bell,6,high-intensity
9,34,reverb,grating_food,5,low-intensity
9,35,reverb,horse_galloping,7,low-intensity
9,36,unaltered,zipper,1,low-intensity
9,37,unaltered,writing_on_paper,5,low-intensity
9,38,reverb,bees_buzzing,8,low-intensity
9,39,unaltered,microwave_running,4,low-intensity
9,40,unaltered,walking_on_leaves,5,low-intensity
9,41,reverb,gargling,6,low-intensity
9,42,unaltered,pouring_water_out_of_bottle,2,low-intensity
9,43,unaltered,rubbing_hands,2,low-intensity
9,44,unaltered,explosion,4,high-intensity
9,45,unaltered,wings_flapping,2,low-intensity
9,46,reverb,popcorn,4,high-intensity
9,47,unaltered,truck_beeping_while_backing_up,7,high-intensity
9,48,unaltered,gunfire,6,high-intensity
9,49,reverb,bulldozer,6,high-intensity
9,50,reverb,ping_pong,6,high-intensity
9,51,unaltered,water_splashing,4,high-intensity
9,52,reverb,whistle,5,high-intensity
9,53,reverb,geese,7,high-intensity
9,54,reverb,fire_alarm,6,high-intensity
9,55,unaltered,crying,1,high-intensity
9,56,reverb,shuffling_cards,5,low-intensity
9,57,reverb,chair_rolling,7,low-intensity
9,58,unaltered,running_on_gravel,1,low-intensity
9,59,unaltered,dog_barking,5,high-intensity
9,60,unaltered,school_bell,7,high-intensity
9,61,reverb,car_accelerating,7,low-intensity
9,62,reverb,songbird,6,low-intensity
9,63,unaltered,cuckoo_clock,1,high-intensity
9,64,reverb,humming,4,low-intensity
9,65,unaltered,drinking,1,low-intensity
9,66,reverb,crow,6,high-intensity
9,67,unaltered,car_crash,7,high-intensity
9,68,reverb,chicken_clucking,6,low-intensity
9,69,unaltered,fireworks,9,high-intensity
9,70,unaltered,cellphone_vibrating,1,low-intensity
9,71,unaltered,coin_in_vending_machine,4,low-intensity
9,72,unaltered,blender,5,high-intensity
9,73,reverb,flushing,6,low-intensity
9,74,unaltered,scream,7,high-intensity
9,75,reverb,clock_ticking,5,low-intensity
9,76,reverb,door_knocking,7,high-intensity
9,77,reverb,helicopter,4,high-intensity
9,78,unaltered,hawk,5,high-intensity
9,79,unaltered,shoveling,6,low-intensity
9,80,unaltered,velcro,1,low-intensity
9,81,reverb,dialup_internet,7,high-intensity
9,82,reverb,stream,6,low-intensity
9,83,unaltered,hammering,1,high-intensity
9,84,unaltered,camera_snapping_photos,2,low-intensity
9,85,reverb,airconditioner,4,low-intensity
9,86,unaltered,biting_and_chewing,1,low-intensity
9,87,reverb,keys_jingling,5,low-intensity
9,88,unaltered,electric_shaver,6,high-intensity
9,89,reverb,chainsaw_revving,5,high-intensity
9,90,unaltered,car_engine_starting,2,high-intensity
9,91,unaltered,doorbell,2,high-intensity
9,92,reverb,running,6,low-intensity
9,93,unaltered,sheep,2,high-intensity
9,94,unaltered,breathing,4,low-intensity
